SA2_MAINCODE_2016,M_Tot_0,M_Tot_1_15,M_Tot_16_24,M_Tot_25_34,M_Tot_35_39,M_Tot_40,M_Tot_41_48,M_Tot_49over,M_Tot_hours_NS,M_Tot_Tot,F_AgriForestFish_0,F_AgriForestFish_1_15,F_AgriForestFish_16_24,F_AgriForestFish_25_34,F_AgriForestFish_35_39,F_AgriForestFish_40,F_AgriForestFish_41_48,F_AgriForestFish_49over,F_AgriForestFish_hours_NS,F_AgriForestFish_Tot,F_Min_0,F_Min_1_15,F_Min_16_24,F_Min_25_34,F_Min_35_39,F_Min_40,F_Min_41_48,F_Min_49over,F_Min_hours_NS,F_Min_Tot,F_Mnfg_0,F_Mnfg_1_15,F_Mnfg_16_24,F_Mnfg_25_34,F_Mnfg_35_39,F_Mnfg_40,F_Mnfg_41_48,F_Mnfg_49over,F_Mnfg_hours_NS,F_Mnfg_Tot,F_EGW_WS_0,F_EGW_WS_1_15,F_EGW_WS_16_24,F_EGW_WS_25_34,F_EGW_WS_35_39,F_EGW_WS_40,F_EGW_WS_41_48,F_EGW_WS_49over,F_EGW_WS_hours_NS,F_EGW_WS_Tot,F_Cnstn_0,F_Cnstn_1_15,F_Cnstn_16_24,F_Cnstn_25_34,F_Cnstn_35_39,F_Cnstn_40,F_Cnstn_41_48,F_Cnstn_49over,F_Cnstn_hours_NS,F_Cnstn_Tot,F_WTrade_0,F_WTrade_1_15,F_WTrade_16_24,F_WTrade_25_34,F_WTrade_35_39,F_WTrade_40,F_WTrade_41_48,F_WTrade_49over,F_WTrade_hours_NS,F_WTrade_Tot,F_RTrade_0,F_RTrade_1_15,F_RTrade_16_24,F_RTrade_25_34,F_RTrade_35_39,F_RTrade_40,F_RTrade_41_48,F_RTrade_49over,F_RTrade_hours_NS,F_RTrade_Tot,F_AccomFoodS_0,F_AccomFoodS_1_15,F_AccomFoodS_16_24,F_AccomFoodS_25_34,F_AccomFoodS_35_39,F_AccomFoodS_40,F_AccomFoodS_41_48,F_AccomFoodS_49over,F_AccomFoodS_hours_NS,F_AccomFoodS_Tot,F_TransPostWhse_0,F_TransPostWhse_1_15,F_TransPostWhse_16_24,F_TransPostWhse_25_34,F_TransPostWhse_35_39,F_TransPostWhse_40,F_TransPostWhse_41_48,F_TransPostWhse_49over,F_TransPostWhse_hours_NS,F_TransPostWhse_Tot,F_InfoMedTelecom_0,F_InfoMedTelecom_1_15,F_InfoMedTelecom_16_24,F_InfoMedTelecom_25_34,F_InfoMedTelecom_35_39,F_InfoMedTelecom_40,F_InfoMedTelecom_41_48,F_InfoMedTelecom_49over,F_InfoMedTelecom_hours_NS,F_InfoMedTelecom_Tot,F_FinInsurS_0,F_FinInsurS_1_15,F_FinInsurS_16_24,F_FinInsurS_25_34,F_FinInsurS_35_39,F_FinInsurS_40,F_FinInsurS_41_48,F_FinInsurS_49over,F_FinInsurS_hours_NS,F_FinInsurS_Tot,F_RentHirREserv_0,F_RentHirREserv_1_15,F_RentHirREserv_16_24,F_RentHirREserv_25_34,F_RentHirREserv_35_39,F_RentHirREserv_40,F_RentHirREserv_41_48,F_RentHirREserv_49over,F_RentHirREserv_hours_NS,F_RentHirREserv_Tot,F_ProScieTechServ_0,F_ProScieTechServ_1_15,F_ProScieTechServ_16_24,F_ProScieTechServ_25_34,F_ProScieTechServ_35_39,F_ProScieTechServ_40,F_ProScieTechServ_41_48,F_ProScieTechServ_49over,F_ProScieTechServ_hours_NS,F_ProScieTechServ_Tot,F_AdminSupServ_0,F_AdminSupServ_1_15,F_AdminSupServ_16_24,F_AdminSupServ_25_34,F_AdminSupServ_35_39,F_AdminSupServ_40,F_AdminSupServ_41_48,F_AdminSupServ_49over,F_AdminSupServ_hours_NS,F_AdminSupServ_Tot,F_PubAdmiSafety_0,F_PubAdmiSafety_1_15,F_PubAdmiSafety_16_24,F_PubAdmiSafety_25_34,F_PubAdmiSafety_35_39,F_PubAdmiSafety_40,F_PubAdmiSafety_41_48,F_PubAdmiSafety_49over,F_PubAdmiSafety_hours_NS,F_PubAdmiSafety_Tot,F_EducTrain_0,F_EducTrain_1_15,F_EducTrain_16_24,F_EducTrain_25_34,F_EducTrain_35_39,F_EducTrain_40,F_EducTrain_41_48,F_EducTrain_49over,F_EducTrain_hours_NS,F_EducTrain_Tot,F_HealthCareSocA_0,F_HealthCareSocA_1_15,F_HealthCareSocA_16_24,F_HealthCareSocA_25_34,F_HealthCareSocA_35_39,F_HealthCareSocA_40,F_HealthCareSocA_41_48,F_HealthCareSocA_49over,F_HealthCareSocA_hours_NS,F_HealthCareSocA_Tot,F_ArtRecServ_0,F_ArtRecServ_1_15,F_ArtRecServ_16_24,F_ArtRecServ_25_34,F_ArtRecServ_35_39,F_ArtRecServ_40,F_ArtRecServ_41_48,F_ArtRecServ_49over,F_ArtRecServ_hours_NS,F_ArtRecServ_Tot,F_OthServ_0,F_OthServ_1_15,F_OthServ_16_24,F_OthServ_25_34,F_OthServ_35_39,F_OthServ_40,F_OthServ_41_48,F_OthServ_49over,F_OthServ_hours_NS,F_OthServ_Tot
601031017,56,192,129,192,545,413,225,248,46,2049,0,0,4,5,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,3,12,8,7,21,8,0,0,0,68,0,0,3,3,10,3,4,3,0,24,0,7,3,3,3,6,0,0,0,23,0,0,3,0,6,3,4,0,0,25,10,67,30,62,54,19,18,10,4,277,9,64,30,43,20,8,6,9,3,200,3,0,7,3,8,16,5,4,0,41,0,3,0,6,10,3,0,0,0,39,0,4,7,7,26,13,8,3,0,59,0,0,0,5,8,3,0,0,0,18,4,11,8,15,14,4,0,5,0,61,0,27,12,10,14,4,0,4,3,75,12,6,28,24,70,26,7,17,3,191,10,35,39,38,23,26,17,19,3,199,27,59,82,132,116,60,13,40,0,541,0,7,11,6,14,6,0,0,0,41,0,11,16,13,20,11,3,5,3,90
601031018,28,97,59,77,268,225,126,164,18,1064,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,4,4,8,11,3,3,3,0,36,0,0,0,0,6,3,0,0,0,13,0,0,0,3,3,4,0,0,0,11,0,0,3,3,0,4,3,3,0,21,12,40,18,28,26,10,8,7,0,146,3,25,9,15,11,12,0,3,0,78,0,9,3,7,3,5,0,3,0,29,0,3,0,6,4,3,0,0,0,17,3,0,6,6,10,8,0,0,0,33,0,0,5,3,3,3,3,0,0,22,0,6,9,3,13,7,5,0,0,37,3,10,9,3,11,0,0,0,0,38,13,5,16,23,44,18,4,4,0,129,7,14,11,31,22,11,8,10,0,115,11,11,30,66,60,28,10,4,0,233,0,3,0,3,3,0,0,3,0,13,0,6,5,6,11,3,3,0,0,45
601031019,34,125,76,111,281,229,100,162,20,1141,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,8,5,9,8,8,0,0,0,33,3,0,0,0,5,0,0,0,0,10,0,0,0,3,0,3,0,0,0,8,0,4,3,0,0,0,0,0,0,5,3,31,6,26,26,10,6,7,0,112,5,43,20,16,17,12,4,7,3,120,3,4,3,3,3,3,3,0,0,20,3,0,4,0,3,8,0,0,0,19,0,0,3,5,12,5,0,0,0,30,0,0,0,0,5,0,0,3,0,14,0,13,3,9,11,4,3,7,0,45,0,12,5,7,8,0,3,0,0,38,12,5,12,19,50,13,8,3,4,127,6,21,27,26,21,15,9,14,0,131,16,35,46,66,55,30,11,9,3,271,0,4,3,4,3,0,0,0,0,20,3,15,11,9,4,7,3,5,0,48
601031020,54,94,72,97,292,284,153,191,36,1260,0,0,7,3,0,0,0,3,0,17,0,0,0,0,0,0,0,0,0,0,4,8,3,3,10,4,4,0,0,38,0,0,0,0,10,0,0,0,0,13,3,0,4,4,5,3,0,0,0,17,0,3,3,0,4,0,0,0,0,19,11,57,30,43,32,16,3,13,4,200,4,35,23,15,10,3,4,6,3,102,0,8,4,8,5,0,0,0,0,21,0,0,3,0,3,0,0,0,0,5,3,0,7,3,4,4,0,0,0,22,0,0,0,3,7,3,0,0,0,15,0,5,5,6,10,4,0,0,0,29,0,18,3,7,12,3,0,0,0,49,7,3,21,18,12,9,9,8,0,95,4,16,14,32,21,13,4,14,0,111,23,26,58,104,77,27,19,20,4,355,0,4,0,3,3,0,0,0,0,9,0,4,7,12,4,0,4,0,0,37
601031021,19,94,55,98,217,168,95,103,18,863,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,3,3,0,6,6,0,0,0,21,0,0,0,3,9,0,0,4,0,17,0,3,0,0,5,3,0,0,0,10,0,0,0,0,3,0,0,0,0,10,15,23,12,21,22,4,9,3,0,105,0,43,16,21,5,0,4,3,0,88,0,3,3,4,6,0,0,0,0,17,0,4,5,3,7,0,0,0,0,19,0,3,3,3,16,7,0,0,0,34,0,0,0,0,3,0,0,0,0,10,0,3,8,3,14,3,3,0,0,37,3,5,5,3,9,3,0,0,0,30,8,3,10,13,27,15,7,4,0,85,3,12,10,12,15,9,8,14,0,95,12,15,41,44,55,22,11,15,0,222,0,4,3,0,3,0,0,3,0,19,0,7,6,4,4,0,0,3,0,24
601041022,77,227,177,209,602,559,291,379,29,2551,0,8,0,6,4,6,3,0,0,39,0,0,0,0,0,0,0,0,0,0,7,14,10,12,7,0,3,0,0,53,4,0,0,4,9,12,5,0,0,32,0,10,11,10,6,12,0,0,0,45,0,8,3,3,3,5,0,0,0,21,14,83,61,72,53,26,11,12,0,334,6,71,30,24,15,12,8,5,0,182,0,7,0,3,8,3,0,0,0,24,10,3,3,8,20,5,0,0,0,45,10,7,7,20,29,3,7,7,0,81,0,3,3,3,11,10,3,3,0,33,9,21,21,27,28,20,13,13,0,147,0,21,5,9,16,3,7,7,0,65,22,23,47,51,101,29,13,20,0,317,18,55,62,65,61,45,30,39,4,373,44,46,129,142,113,55,22,29,0,577,3,17,12,3,9,6,0,0,0,43,0,15,13,17,18,5,3,3,0,78
601041023,81,251,149,199,449,494,270,420,28,2342,0,7,4,3,3,3,3,0,0,29,0,0,0,0,0,0,0,0,0,0,0,12,9,13,11,4,0,3,0,60,0,0,0,9,4,7,3,3,0,28,3,12,10,10,3,9,6,5,0,47,0,10,5,3,3,0,0,0,0,26,14,106,39,46,44,23,3,9,0,283,4,86,21,28,16,11,0,6,0,181,0,3,3,3,5,7,0,4,0,21,0,0,6,18,8,7,3,3,0,35,3,0,11,10,23,10,4,10,0,78,0,4,7,4,3,0,6,3,0,36,5,23,20,29,24,21,8,11,0,152,0,18,9,9,15,5,0,0,0,64,16,13,43,49,87,39,11,20,0,277,15,67,83,76,63,44,25,54,0,437,30,63,131,121,79,54,32,30,0,539,4,8,9,7,3,6,0,3,0,43,6,28,12,13,19,7,8,5,0,101
601041024,69,153,97,149,371,440,236,319,36,1872,3,3,6,7,8,6,4,0,0,32,0,0,0,3,0,0,0,0,0,4,3,12,6,9,7,8,6,4,0,53,0,3,4,0,4,4,0,3,0,21,0,8,12,4,0,3,0,0,0,29,3,4,0,0,6,9,0,0,0,25,4,61,33,37,44,15,13,7,3,218,3,54,14,22,8,8,0,3,3,124,0,0,8,7,4,0,0,0,0,18,0,3,11,4,4,6,0,3,0,33,3,3,3,7,15,3,9,6,0,43,0,0,0,0,9,3,0,9,0,23,3,16,14,20,19,16,10,9,0,101,0,13,9,8,3,4,3,0,0,44,18,9,32,28,74,34,12,10,0,210,12,46,43,57,41,19,19,36,0,263,19,51,99,107,59,36,9,15,0,397,0,11,10,0,4,0,0,3,0,33,0,13,13,16,20,3,4,4,0,75
601041025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601041026,18,90,64,85,127,158,92,124,17,771,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,13,0,0,0,0,0,0,4,0,0,8,0,4,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,4,3,32,13,9,3,0,3,3,0,76,0,23,5,4,8,0,5,3,0,50,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,3,0,0,0,0,19,0,0,3,0,3,3,0,0,0,10,5,14,12,11,15,11,4,3,0,66,0,7,4,6,7,3,3,3,0,25,10,3,13,17,31,13,3,4,0,84,6,31,24,26,22,19,20,24,0,183,6,32,50,45,23,17,7,5,0,194,0,10,4,0,3,10,0,3,0,36,0,10,5,0,6,7,3,5,0,32
601051027,71,212,146,171,363,350,228,380,29,1958,0,3,4,3,3,3,0,3,0,21,0,0,0,0,0,0,0,0,0,0,0,7,10,4,8,5,4,3,0,39,0,0,0,0,5,0,3,3,0,10,0,3,0,0,0,5,0,8,0,18,0,3,0,3,0,0,4,0,0,10,10,45,25,35,40,14,14,9,0,192,9,88,45,33,41,21,22,19,0,272,4,0,3,3,3,7,0,6,0,27,3,4,3,4,13,19,10,4,0,59,5,6,0,7,13,9,5,5,3,48,0,0,0,3,5,4,0,0,0,17,6,13,18,10,39,17,14,13,0,126,0,16,3,3,3,3,4,3,0,43,12,12,12,12,75,32,19,28,0,207,4,48,25,29,51,36,21,38,0,255,24,35,60,102,83,60,30,49,9,459,3,10,7,20,4,4,3,4,0,61,0,10,4,9,12,6,4,7,0,48
601051028,53,202,145,189,474,403,269,327,24,2083,0,0,4,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,17,10,8,6,3,3,4,0,57,5,0,3,9,11,5,3,3,0,36,3,3,0,0,6,4,3,0,0,19,0,0,0,3,3,3,0,3,0,18,12,57,31,33,30,18,12,10,0,207,9,62,23,21,15,7,5,15,3,158,0,0,3,0,3,6,0,0,0,19,3,3,8,6,0,6,0,4,0,37,6,8,5,12,12,4,10,3,0,69,0,3,0,3,12,5,0,0,0,29,4,14,19,23,30,24,11,11,0,141,3,8,4,3,13,3,5,7,0,43,21,9,37,45,117,40,20,13,3,314,12,50,48,64,60,45,39,50,4,373,28,52,97,128,108,54,17,32,4,517,0,12,7,8,15,8,3,3,3,56,0,22,13,17,17,4,0,3,0,73
601051029,33,148,84,112,210,170,97,196,8,1065,0,0,0,3,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,4,3,3,6,3,3,0,0,0,23,0,0,0,0,8,7,3,3,0,19,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,3,0,0,10,4,34,12,12,11,5,0,0,0,78,0,49,19,22,5,4,8,0,4,114,0,4,4,0,0,6,0,0,0,12,0,4,3,6,3,3,0,0,0,17,0,0,0,0,7,0,3,3,0,22,0,0,3,0,0,7,0,0,0,13,4,19,13,19,10,10,10,5,0,81,0,6,7,0,4,4,0,0,0,20,9,3,21,23,32,19,11,7,0,128,13,37,26,30,33,29,19,19,0,202,8,35,50,58,26,15,12,18,0,226,0,10,3,4,3,0,0,0,0,25,3,4,0,3,3,3,6,0,0,31
601051030,46,148,87,138,329,219,163,225,24,1367,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,4,4,0,0,3,0,24,0,0,0,3,3,0,0,4,0,19,0,3,0,3,0,0,0,3,0,9,0,0,0,3,0,3,0,0,0,6,9,47,21,24,21,16,3,7,0,145,0,52,18,18,12,4,4,9,5,122,0,0,4,6,0,5,0,0,0,12,0,5,3,7,5,0,0,0,0,15,0,0,3,4,12,3,6,3,0,36,0,0,0,5,3,0,0,4,0,14,7,12,10,17,9,14,4,9,0,80,0,4,5,0,5,0,0,3,0,26,18,7,17,30,69,25,16,19,0,202,11,28,26,29,38,36,30,31,0,232,19,34,45,88,63,32,18,27,3,326,0,14,10,5,10,0,4,0,0,41,3,9,11,5,10,4,4,0,0,46
601051031,79,408,267,218,445,445,258,545,36,2706,0,9,0,4,9,4,3,0,0,28,0,0,0,0,0,0,0,0,0,0,0,9,7,0,5,3,0,3,0,36,6,3,3,0,6,0,5,7,0,22,0,5,13,9,3,5,0,5,0,35,0,4,4,3,3,3,3,3,0,23,13,85,45,23,23,20,5,22,0,251,9,156,63,35,22,21,14,24,3,341,0,3,0,4,3,6,0,3,0,27,0,6,7,10,4,11,0,0,0,32,0,4,11,18,16,11,4,3,0,66,0,11,10,9,0,8,3,3,0,44,10,28,24,38,26,28,19,16,0,192,0,19,13,8,8,4,5,4,0,63,16,10,21,29,73,32,32,17,0,236,13,90,45,70,68,74,42,55,0,456,20,76,88,79,101,67,25,35,5,488,3,25,14,14,11,10,4,5,0,83,3,13,7,11,16,3,8,4,0,68
601051032,60,176,121,157,251,275,164,212,13,1431,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,3,3,6,8,3,0,0,27,0,0,4,0,3,3,0,0,0,14,0,5,3,0,5,0,0,0,0,9,3,0,0,0,0,0,0,0,0,7,13,42,26,16,15,7,4,4,0,124,0,61,19,18,6,9,0,8,0,126,0,3,0,0,3,0,0,0,0,3,3,7,9,6,6,3,0,3,0,28,0,3,0,0,9,0,3,0,0,19,0,6,0,0,5,5,0,0,0,17,12,21,10,19,24,19,11,10,0,132,0,3,8,0,4,3,0,0,0,29,15,10,20,42,47,23,17,11,0,179,8,35,49,46,49,29,19,28,5,280,18,52,72,75,44,36,17,25,0,341,0,11,7,12,7,3,3,0,0,39,0,7,7,16,0,3,3,5,0,45
601051033,46,150,136,152,293,273,172,271,15,1509,0,0,0,3,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,4,3,6,0,29,0,0,0,0,0,4,0,3,0,10,0,0,0,4,3,0,0,5,0,14,0,0,0,0,4,3,0,0,0,12,11,34,15,23,25,5,5,4,0,122,3,47,33,23,16,11,9,12,0,160,0,3,0,0,4,3,0,0,0,10,8,4,3,7,4,9,3,3,0,38,0,0,3,3,14,7,3,3,0,33,0,5,5,3,5,0,3,0,0,17,0,23,19,24,21,24,8,9,0,123,3,9,3,3,8,6,0,3,0,36,14,5,28,46,65,34,29,15,0,228,3,29,38,33,35,36,27,39,0,242,23,42,67,69,74,37,26,36,0,372,4,13,11,8,5,12,0,3,0,58,0,14,11,7,3,3,0,3,0,38
601061034,73,136,115,161,349,381,174,261,35,1678,3,7,4,3,8,3,3,3,0,26,0,0,0,0,0,0,0,0,0,4,0,20,18,6,18,4,4,9,0,77,0,0,0,3,7,9,3,0,0,24,3,3,11,0,0,0,5,0,0,21,0,5,0,3,5,3,0,0,0,18,14,45,27,49,37,20,7,9,3,209,10,47,29,30,14,11,5,8,6,146,4,5,6,9,7,6,4,3,0,41,3,6,3,0,8,3,0,0,0,28,3,0,8,3,7,3,4,0,0,30,0,0,3,3,3,7,3,0,0,19,0,8,7,8,12,6,0,3,0,57,0,18,8,5,9,3,3,0,0,57,14,6,18,23,45,15,12,4,0,144,6,30,27,43,23,20,6,15,6,173,22,46,73,108,61,32,9,12,5,371,0,7,3,9,7,7,0,0,0,30,3,17,15,13,11,7,4,3,0,70
601061035,62,135,109,162,442,430,241,333,33,1951,3,11,3,3,10,8,0,13,0,51,0,0,0,0,0,0,0,0,0,0,3,10,13,11,16,6,3,7,0,64,0,0,0,0,6,13,0,0,0,20,0,9,5,3,4,11,0,3,0,35,0,6,0,5,9,3,0,0,0,16,13,72,51,41,41,33,16,9,0,271,7,67,34,21,17,5,5,7,0,163,3,7,12,15,15,11,10,4,0,68,0,7,7,3,11,3,0,0,0,31,3,3,8,12,16,4,0,3,0,53,0,0,5,3,10,3,3,0,0,27,7,6,4,13,21,11,3,3,0,70,0,23,11,7,12,3,3,8,0,70,20,13,25,41,62,24,13,20,0,219,18,27,45,45,41,22,7,12,3,220,28,50,67,106,65,31,14,23,3,384,0,14,0,8,0,3,0,0,0,24,3,10,12,12,10,9,3,3,0,66
602011036,23,67,42,76,147,107,50,76,10,593,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,5,0,3,0,25,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,3,6,27,9,25,21,9,0,5,0,103,3,37,9,22,9,3,8,4,3,92,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,4,3,13,3,3,0,0,26,0,0,0,3,3,3,0,0,0,13,0,9,0,0,7,0,0,3,0,16,0,4,10,3,3,0,0,0,0,25,4,0,5,9,17,11,3,0,0,44,0,15,18,8,17,13,9,11,0,87,6,25,19,40,26,17,7,9,0,156,0,3,5,5,0,0,0,0,0,14,0,3,3,3,3,9,0,3,0,20
602011037,25,58,38,79,222,193,106,138,22,891,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,7,5,3,3,0,0,0,31,0,0,0,0,4,0,0,0,0,6,0,3,8,0,3,3,0,0,0,13,0,0,3,0,9,0,0,0,0,14,4,17,19,31,24,7,8,6,3,117,3,35,17,11,9,0,3,5,0,86,0,0,3,3,3,0,0,0,0,15,0,0,0,3,6,0,0,0,0,9,0,7,4,7,8,11,0,3,0,45,0,0,0,0,3,3,0,0,0,10,0,3,5,9,8,8,0,0,0,35,0,7,9,3,3,0,3,0,3,33,0,4,10,13,9,7,0,3,3,44,3,19,20,19,21,8,3,6,0,103,12,22,38,65,55,23,17,14,0,239,0,4,0,5,7,0,0,0,0,15,0,0,8,3,5,3,0,3,0,27
602011038,40,118,64,103,208,242,145,313,8,1248,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,3,3,9,4,3,0,0,22,0,0,0,0,0,0,0,0,0,7,0,3,7,0,0,0,0,0,0,11,0,3,4,0,3,9,0,0,0,18,3,21,26,28,18,6,7,9,0,123,3,33,30,17,8,6,10,18,0,127,0,0,5,0,0,0,0,4,0,14,0,0,0,6,6,5,5,3,0,27,0,5,6,4,16,9,0,0,0,39,0,3,0,3,5,0,0,3,0,14,5,12,16,8,13,10,3,6,0,73,4,7,3,7,6,0,0,0,0,27,7,9,8,12,24,11,7,8,0,78,5,36,24,19,28,33,14,29,5,189,19,33,50,64,59,48,26,30,0,334,0,7,0,6,3,0,0,3,0,20,0,8,0,9,9,9,3,0,0,37
602011039,20,82,48,71,226,214,139,165,15,974,0,3,3,0,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,12,9,3,7,0,0,0,0,31,0,0,0,0,3,0,0,0,0,6,0,8,3,6,4,0,0,0,0,21,0,3,3,3,5,0,0,0,0,12,5,22,24,29,19,9,0,8,0,121,0,33,12,14,12,3,0,3,4,75,0,0,0,4,0,5,3,0,0,16,0,0,0,0,3,0,0,0,0,9,3,3,9,5,14,4,0,0,0,36,0,0,0,4,3,6,0,3,0,19,0,9,4,7,11,3,3,5,0,37,3,6,3,4,0,0,0,0,0,18,4,7,9,18,13,3,3,0,0,55,7,17,29,25,21,12,9,16,0,141,8,29,43,49,48,31,3,8,3,217,0,6,3,3,0,0,0,0,0,13,0,10,4,5,3,3,0,7,0,35
602011040,22,121,67,63,183,113,55,73,11,715,0,3,5,0,5,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,11,0,0,0,3,0,3,0,0,0,7,3,26,21,14,18,9,0,0,4,93,4,44,18,11,9,0,0,0,0,85,0,0,0,0,0,0,0,0,0,10,0,0,0,0,3,0,0,0,0,3,0,0,0,3,6,0,0,0,0,10,0,0,0,3,3,0,0,0,0,12,0,3,0,0,0,3,0,0,0,12,0,8,7,3,8,3,0,0,0,26,0,0,8,4,5,3,3,0,0,21,3,19,16,3,8,10,4,7,0,72,4,14,21,42,27,10,11,8,0,138,0,3,0,0,0,0,0,0,0,8,0,4,6,3,3,3,0,0,0,21
602011041,60,171,124,152,427,315,162,196,40,1647,0,0,3,8,10,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,4,11,8,5,10,4,7,3,3,50,0,0,0,0,5,0,0,0,0,9,0,4,0,0,7,5,4,0,0,23,0,4,4,3,3,5,0,7,0,28,10,66,52,40,45,17,15,7,6,254,10,92,39,38,15,6,6,9,6,225,0,8,3,4,6,3,3,3,0,28,3,0,3,0,3,0,0,0,0,13,4,0,9,12,13,4,3,0,0,45,0,0,3,0,4,0,0,0,0,12,3,13,5,0,17,3,0,0,0,46,5,19,21,7,14,3,0,0,3,74,3,8,3,8,13,7,3,4,0,53,12,38,32,26,35,18,10,3,0,166,24,70,60,98,64,30,13,21,4,388,0,10,0,4,3,0,0,0,0,23,3,13,6,7,23,6,0,4,0,57
602011042,33,116,53,86,177,192,128,238,9,1035,0,3,0,0,4,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,3,7,0,7,5,8,3,3,0,28,3,0,0,0,4,3,0,4,0,14,0,0,5,3,0,0,0,0,0,12,0,3,0,0,0,3,0,0,0,7,3,46,24,27,20,13,8,10,0,150,3,43,13,19,7,3,3,3,0,96,0,0,0,3,0,3,3,3,0,16,0,3,0,3,4,0,0,0,0,16,6,0,4,3,9,3,0,3,0,27,0,4,0,3,13,9,0,3,0,29,4,10,4,4,16,8,3,3,0,54,0,7,6,0,4,0,6,0,0,23,8,3,12,15,19,15,6,6,0,75,3,25,28,27,33,30,4,21,0,174,19,40,51,68,47,31,16,18,3,299,0,6,0,3,4,0,0,0,0,23,0,5,10,10,7,4,0,3,0,47
602011043,29,74,45,61,161,152,127,150,12,807,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,3,8,7,3,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,3,0,0,0,10,0,0,0,3,4,4,0,0,0,13,6,45,17,28,9,7,4,3,0,116,5,14,3,4,11,4,5,0,0,53,0,0,0,0,4,0,3,0,0,9,0,3,0,0,0,0,0,0,0,3,0,8,3,3,8,11,0,0,0,31,0,0,0,0,3,0,0,0,0,15,0,3,5,10,8,4,0,3,0,37,0,0,3,3,3,0,3,3,0,18,0,0,10,14,19,7,0,3,0,53,8,18,17,26,33,19,20,8,0,151,15,22,60,47,47,27,14,20,0,257,3,3,3,0,0,5,0,0,0,11,0,6,3,4,4,3,3,3,0,34
602011044,44,122,68,120,319,353,176,284,22,1509,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,10,9,4,8,4,3,7,0,40,0,0,3,3,3,3,0,0,0,13,3,4,3,9,0,5,3,0,0,28,3,7,3,4,7,0,0,0,0,28,3,61,39,41,47,17,9,7,0,231,6,48,28,13,16,7,6,4,6,127,0,3,4,0,6,4,0,3,0,25,0,3,0,0,3,0,0,0,0,8,3,3,4,13,14,13,3,3,0,63,0,0,3,3,7,8,3,3,0,23,3,7,11,11,9,8,7,9,0,57,0,7,3,9,10,3,0,0,0,41,5,9,17,18,28,20,3,6,0,104,15,25,36,34,31,22,16,25,0,203,17,38,71,83,58,34,25,9,3,338,0,11,8,9,8,3,3,4,0,35,0,17,16,13,9,4,7,3,0,64
