SA2_MAINCODE_2016,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
103041077,0,0,0,0,0,0,0,0,0,23,0,24,0,0,0,0,0,0,0,0,0,13,0,14,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,0,4,0,7,0,0,0,0,0,3,0,8,0,92,0,100,0,0,0,0,0,5,0,20,3,23,0,56,0,3,0,0,0,14,0,27,0,215,5,271,0,6,0,7,0,37,3,16,3,72,0,141,9,13,4,27,3,24,0,23,8,99,0,202,32,5,0,45,0,28,0,10,4,52,0,183,33,0,0,37,0,13,0,7,0,10,0,112,41,7,0,18,3,18,0,6,0,11,0,109,73,11,3,36,6,24,4,6,10,22,0,192,62,0,0,26,4,11,0,0,0,6,3,121,23,0,0,6,0,3,0,6,0,5,0,46,22,0,0,4,0,7,0,0,0,4,0,43,39,7,0,12,0,4,0,3
103041078,0,0,0,0,0,0,0,0,0,10,0,13,0,0,0,3,0,0,0,3,0,12,0,20,0,3,0,0,0,0,0,3,0,10,0,15,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,3,0,3,0,58,0,66,0,3,0,0,0,3,0,11,0,20,0,35,8,4,0,4,0,9,0,15,0,153,3,198,0,8,0,3,0,15,0,10,0,71,0,117,3,10,0,25,4,30,0,20,0,69,0,167,33,8,0,33,3,19,0,14,0,47,0,159,24,4,0,19,0,26,0,3,0,19,0,107,43,9,3,42,4,17,0,14,4,14,0,145,118,13,3,50,5,20,0,10,3,18,3,240,83,0,0,43,9,6,3,3,0,8,0,155,62,0,0,24,0,8,3,3,4,3,0,106,23,0,0,6,0,7,0,0,0,3,0,38,57,7,0,31,5,6,0,0
103041079,3,0,0,4,0,0,0,0,0,10,0,19,0,0,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,3,0,4,10,0,0,0,0,4,0,0,0,41,0,54,0,6,0,3,0,3,0,11,0,13,0,38,4,3,0,7,0,10,0,5,5,121,4,162,13,3,0,6,0,17,0,19,0,42,0,101,7,10,3,26,0,20,5,12,0,42,0,122,30,15,3,28,0,17,3,6,4,20,0,125,16,3,3,19,0,4,0,3,0,3,0,54,26,8,4,18,3,7,0,4,0,8,0,89,54,13,3,37,7,15,0,7,3,7,0,148,34,3,3,19,0,10,0,3,0,0,0,69,33,0,0,13,0,0,0,0,0,3,0,61,11,0,0,3,0,6,0,3,0,0,0,32,28,3,0,21,3,5,0,6
104011080,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,9,0,11,0,0,0,0,0,0,0,3,0,15,0,14,0,0,0,0,0,0,0,4,0,4,0,6,0,0,0,0,0,0,0,4,0,99,3,111,0,8,0,8,0,0,0,12,0,25,0,54,9,9,0,7,0,13,3,30,0,322,6,403,0,9,0,20,0,24,0,32,3,112,0,198,12,10,3,28,3,34,0,21,4,107,5,223,36,11,4,46,3,28,0,12,0,63,0,201,16,10,0,32,0,18,0,4,0,8,0,97,28,0,0,21,5,17,3,4,0,21,0,102,59,0,6,44,0,19,3,5,0,24,0,165,25,0,0,20,7,9,0,0,4,9,0,63,21,0,0,3,0,4,0,10,0,0,0,41,9,0,0,6,0,6,0,0,0,0,0,21,9,3,0,9,3,3,0,4
104011081,3,3,0,0,0,0,0,0,0,21,0,27,3,0,0,0,0,0,0,0,0,16,0,20,0,0,0,0,0,0,0,5,0,10,0,16,0,0,0,0,0,0,0,3,0,9,0,18,3,3,0,3,0,0,0,5,0,107,6,138,0,4,0,6,0,8,0,18,0,47,0,91,11,18,0,6,0,12,0,30,4,343,4,427,4,14,0,11,3,30,0,31,3,103,0,208,22,17,0,30,4,27,3,30,5,98,3,234,27,18,0,31,3,14,3,15,3,56,0,172,14,9,0,18,0,14,0,10,3,21,0,94,34,12,3,34,3,15,3,8,3,15,0,118,45,14,8,39,3,15,0,0,4,16,0,142,21,5,5,21,0,6,0,3,0,7,0,77,17,0,0,11,0,0,0,0,0,0,0,34,8,0,0,0,0,0,0,0,0,0,0,12,8,0,0,4,0,3,0,0
104011082,0,0,0,0,0,0,0,3,0,26,0,34,0,0,0,0,0,0,0,0,0,30,0,36,0,0,0,0,0,0,0,0,0,10,0,11,0,0,0,0,0,0,0,0,0,7,0,12,0,0,0,0,0,3,0,19,3,161,3,195,0,3,0,0,0,0,0,19,3,50,0,81,3,21,0,8,0,9,4,35,0,529,10,609,7,18,0,7,3,19,0,47,8,185,0,294,12,16,3,20,0,18,0,22,3,167,0,265,37,19,3,31,6,15,3,18,0,125,0,249,10,9,0,25,0,9,0,4,0,29,0,92,17,8,0,28,3,10,0,12,3,32,0,112,39,10,0,44,5,19,0,10,0,38,0,169,24,8,0,31,3,13,0,3,0,17,0,95,15,0,0,4,0,0,0,0,0,4,0,28,7,0,0,5,0,9,0,0,0,0,0,28,16,0,0,10,0,3,0,3
104021083,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,0,0,0,0,3,0,19,0,27,0,3,0,0,0,0,0,3,0,4,0,15,4,6,0,4,0,4,3,17,0,59,3,99,4,3,0,5,0,4,0,15,3,36,0,69,4,16,0,13,0,13,0,9,0,32,0,89,3,7,0,9,0,8,0,11,0,16,0,59,3,4,0,3,0,0,0,0,0,7,0,30,13,5,0,6,0,6,0,3,0,11,0,51,17,4,0,8,0,3,3,7,0,5,0,50,12,3,0,8,0,4,0,0,0,3,0,36,4,0,0,3,0,0,3,0,0,0,0,14,3,0,0,3,0,0,0,0,0,0,0,6,5,0,0,0,0,4,0,3
104021084,0,0,0,0,0,0,0,0,0,16,0,13,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,3,0,5,0,14,0,0,0,0,0,0,0,0,0,6,0,8,0,4,0,0,0,0,0,11,0,89,0,104,0,6,0,0,0,4,0,8,3,33,0,51,3,4,0,3,0,10,0,17,0,267,3,313,4,17,0,9,0,19,3,25,0,90,0,171,5,13,3,21,3,26,3,19,3,102,0,199,19,17,0,40,0,18,3,9,0,85,0,210,30,10,0,35,0,17,0,9,0,24,0,124,33,8,0,20,4,8,0,8,0,15,0,97,78,11,0,38,8,15,0,3,4,21,0,181,43,0,0,17,4,12,3,0,0,3,0,80,25,0,0,3,0,0,0,0,0,5,0,43,12,0,0,3,0,4,0,3,0,0,0,26,28,0,0,8,0,7,0,3
104021085,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,41,0,44,0,3,0,0,0,0,0,9,0,14,0,24,4,4,0,3,0,6,0,12,0,149,4,178,0,8,0,3,3,13,3,16,0,57,0,101,3,9,0,17,0,15,0,15,0,60,0,110,15,6,0,31,3,13,0,10,0,53,0,122,9,5,0,20,0,0,0,0,0,10,0,53,26,3,0,7,3,8,0,0,0,20,0,65,33,4,4,23,0,13,0,8,0,15,0,109,29,0,0,7,0,5,0,0,0,9,0,56,11,0,0,7,0,0,0,3,0,4,0,22,8,0,0,0,0,0,0,0,0,0,0,17,9,0,0,7,0,9,0,5
104021086,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,0,21,0,26,0,0,0,0,0,0,0,4,4,5,0,15,3,0,0,0,0,3,0,0,0,48,0,57,3,4,0,0,0,3,0,15,0,20,0,47,3,0,0,4,0,3,0,10,0,15,0,43,3,3,0,9,0,7,0,9,0,9,0,39,6,0,0,12,0,5,0,3,0,3,0,24,9,4,4,18,0,3,0,0,0,0,0,39,10,3,0,8,0,4,0,3,0,7,0,43,9,0,0,10,0,4,0,0,0,0,0,20,4,0,0,4,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,5,11,0,0,3,0,0,0,0
104021087,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,22,0,24,0,0,0,0,0,3,0,6,0,10,0,18,0,3,0,0,0,0,0,4,0,37,0,48,3,5,3,10,0,6,0,3,0,16,0,45,3,9,0,6,0,9,0,6,0,13,0,48,10,4,0,6,0,4,3,10,0,7,0,42,4,4,0,11,0,3,0,0,0,3,0,30,3,0,0,4,0,7,0,0,0,3,0,24,7,3,0,11,0,3,0,0,0,0,0,23,6,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,3,0,4,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
104021088,0,0,0,0,0,0,0,0,0,13,0,14,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,7,0,11,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,41,0,38,0,0,0,0,0,0,0,7,3,24,0,31,9,5,0,3,0,4,0,6,4,106,0,136,0,3,3,0,0,11,0,24,0,61,0,98,3,11,0,16,0,11,0,13,0,62,0,111,13,18,0,18,0,10,3,19,0,41,0,109,10,3,0,26,0,6,0,5,0,17,0,68,13,6,0,23,0,10,3,4,0,17,0,73,33,6,0,35,4,7,0,4,0,12,0,95,29,3,0,20,0,6,0,0,0,7,0,64,23,3,0,10,0,0,0,0,0,3,0,44,9,0,0,4,0,3,0,0,0,4,0,26,22,3,0,11,4,4,3,4
104021089,0,0,0,0,0,0,0,0,0,21,0,18,0,0,0,0,0,0,0,0,0,8,0,9,0,0,0,0,0,0,0,3,0,12,0,12,0,0,0,0,0,0,0,6,0,3,0,9,4,0,0,0,0,3,0,12,0,100,0,125,0,0,0,0,0,0,0,20,0,28,0,53,0,8,4,7,0,16,0,35,3,345,9,419,3,18,0,7,0,18,0,31,3,154,0,238,10,15,0,34,0,27,0,24,0,142,4,257,20,15,3,61,0,24,3,16,3,87,3,245,25,9,0,39,3,17,0,8,0,23,0,125,20,6,0,40,3,6,0,4,0,20,0,106,75,4,0,44,4,19,0,9,0,21,0,186,57,8,0,23,5,5,0,7,0,18,0,132,27,3,0,5,0,4,0,0,0,4,0,54,9,0,0,0,0,4,0,0,0,0,0,19,13,7,0,8,0,6,0,0
104021090,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,25,0,30,0,0,0,0,0,0,0,6,0,17,0,27,0,3,0,0,0,3,0,13,0,111,0,127,3,4,0,3,0,8,0,11,0,40,3,72,3,3,0,3,0,11,0,5,0,40,0,72,3,9,0,7,0,6,0,6,3,25,0,69,3,4,0,9,0,7,0,4,0,3,0,33,9,0,0,10,0,3,0,3,0,17,0,46,7,7,0,20,0,7,0,3,0,7,0,48,10,0,0,5,0,4,0,0,4,3,0,33,7,4,0,0,0,0,0,0,0,3,0,19,3,0,0,0,0,3,0,0,0,0,0,6,7,0,0,0,0,0,0,0
104021091,0,0,0,0,0,0,0,0,0,18,0,19,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,0,7,0,6,0,0,0,0,0,0,0,0,0,8,0,5,0,7,0,0,0,0,0,5,0,74,3,85,0,7,0,0,0,4,0,20,0,37,0,64,3,5,0,0,0,10,0,26,3,235,3,277,5,9,0,6,0,19,0,24,3,83,0,161,12,20,0,13,0,18,5,24,3,89,0,183,17,14,3,28,0,14,3,8,3,61,3,145,19,0,0,20,3,6,0,7,0,15,0,72,22,3,0,18,0,10,3,5,0,27,0,94,41,3,3,35,3,15,3,4,0,27,0,134,25,0,0,17,0,9,3,0,0,10,0,61,24,0,0,5,0,3,0,0,0,3,0,30,6,0,0,3,0,3,0,0,0,0,0,15,6,3,0,4,0,0,0,0
