SA2_MAINCODE_2016,NegNil_inc_Emp_WFT,NegNil_inc_Emp_WPT,NegNil_inc_Emp_AW,NegNil_inc_E_T,NegNil_inc_UnE_lfw_FTW,NegNil_inc_UnE_lfw_PTW,NegNil_inc_UnE_lfw_Tot,NegNil_inc_T_LF,NegNil_inc_Notin_LF,NegNil_inc_LF_sta_NS,NegNil_inc_Tot,I_1_149_Emp_WFT,I_1_149_Emp_WPT,I_1_149_Emp_AW,I_1_149_E_T,I_1_149_UnE_lfw_FTW,I_1_149_UnE_lfw_PTW,I_1_149_UnE_lfw_Tot,I_1_149_T_LF,I_1_149_Notin_LF,I_1_149_LF_sta_NS,I_1_149_Tot,I_150_299_Emp_WFT,I_150_299_Emp_WPT,I_150_299_Emp_AW,I_150_299_E_T,I_150_299_UnE_lfw_FTW,I_150_299_UnE_lfw_PTW,I_150_299_UnE_lfw_Tot,I_150_299_T_LF,I_150_299_Notin_LF,I_150_299_LF_sta_NS,I_150_299_Tot,I_300_399_Emp_WFT,I_300_399_Emp_WPT,I_300_399_Emp_AW,I_300_399_E_T,I_300_399_UnE_lfw_FTW,I_300_399_UnE_lfw_PTW,I_300_399_UnE_lfw_Tot,I_300_399_T_LF,I_300_399_Notin_LF,I_300_399_LF_sta_NS,I_300_399_Tot,I_400_499_Emp_WFT,I_400_499_Emp_WPT,I_400_499_Emp_AW,I_400_499_E_T,I_400_499_UnE_lfw_FTW,I_400_499_UnE_lfw_PTW,I_400_499_UnE_lfw_Tot,I_400_499_T_LF,I_400_499_Notin_LF,I_400_499_LF_sta_NS,I_400_499_Tot,I_500_649_Emp_WFT,I_500_649_Emp_WPT,I_500_649_Emp_AW,I_500_649_E_T,I_500_649_UnE_lfw_FTW,I_500_649_UnE_lfw_PTW,I_500_649_UnE_lfw_Tot,I_500_649_T_LF,I_500_649_Notin_LF,I_500_649_LF_sta_NS,I_500_649_Tot,I_650_799_Emp_WFT,I_650_799_Emp_WPT,I_650_799_Emp_AW,I_650_799_E_T,I_650_799_UnE_lfw_FTW,I_650_799_UnE_lfw_PTW,I_650_799_UnE_lfw_Tot,I_650_799_T_LF,I_650_799_Notin_LF,I_650_799_LF_sta_NS,I_650_799_Tot,I_800_999_Emp_WFT,I_800_999_Emp_WPT,I_800_999_Emp_AW,I_800_999_E_T,I_800_999_UnE_lfw_FTW,I_800_999_UnE_lfw_PTW,I_800_999_UnE_lfw_Tot,I_800_999_T_LF,I_800_999_Notin_LF,I_800_999_LF_sta_NS,I_800_999_Tot,I_1000_1249_Emp_WFT,I_1000_1249_Emp_WPT,I_1000_1249_Emp_AW,I_1000_1249_E_T,I_1000_1249_UnE_lfw_FTW,I_1000_1249_UnE_lfw_PTW,I_1000_1249_UnE_lfw_Tot,I_1000_1249_T_LF,I_1000_1249_Notin_LF,I_1000_1249_LF_sta_NS,I_1000_1249_Tot,I_1250_1499_Emp_WFT,I_1250_1499_Emp_WPT,I_1250_1499_Emp_AW,I_1250_1499_E_T,I_1250_1499_UnE_lfw_FTW,I_1250_1499_UnE_lfw_PTW,I_1250_1499_UnE_lfw_Tot,I_1250_1499_T_LF,I_1250_1499_Notin_LF,I_1250_1499_LF_sta_NS,I_1250_1499_Tot,I_1500_1749_Emp_WFT,I_1500_1749_Emp_WPT,I_1500_1749_Emp_AW,I_1500_1749_E_T,I_1500_1749_UnE_lfw_FTW,I_1500_1749_UnE_lfw_PTW,I_1500_1749_UnE_lfw_Tot,I_1500_1749_T_LF,I_1500_1749_Notin_LF,I_1500_1749_LF_sta_NS,I_1500_1749_Tot,I_1750_1999_Emp_WFT,I_1750_1999_Emp_WPT,I_1750_1999_Emp_AW,I_1750_1999_E_T,I_1750_1999_UnE_lfw_FTW,I_1750_1999_UnE_lfw_PTW,I_1750_1999_UnE_lfw_Tot,I_1750_1999_T_LF,I_1750_1999_Notin_LF,I_1750_1999_LF_sta_NS,I_1750_1999_Tot,I_2000_2499_Emp_WFT,I_2000_2499_Emp_WPT,I_2000_2499_Emp_AW,I_2000_2499_E_T,I_2000_2499_UnE_lfw_FTW,I_2000_2499_UnE_lfw_PTW,I_2000_2499_UnE_lfw_Tot,I_2000_2499_T_LF,I_2000_2499_Notin_LF,I_2000_2499_LF_sta_NS,I_2000_2499_Tot,I_2500_2999_Emp_WFT,I_2500_2999_Emp_WPT,I_2500_2999_Emp_AW,I_2500_2999_E_T,I_2500_2999_UnE_lfw_FTW,I_2500_2999_UnE_lfw_PTW,I_2500_2999_UnE_lfw_Tot,I_2500_2999_T_LF,I_2500_2999_Notin_LF,I_2500_2999_LF_sta_NS,I_2500_2999_Tot,I_3000_3499_Emp_WFT,I_3000_3499_Emp_WPT,I_3000_3499_Emp_AW,I_3000_3499_E_T,I_3000_3499_UnE_lfw_FTW,I_3000_3499_UnE_lfw_PTW,I_3000_3499_UnE_lfw_Tot,I_3000_3499_T_LF,I_3000_3499_Notin_LF,I_3000_3499_LF_sta_NS,I_3000_3499_Tot,I_3500_3999_Emp_WFT,I_3500_3999_Emp_WPT,I_3500_3999_Emp_AW,I_3500_3999_E_T,I_3500_3999_UnE_lfw_FTW,I_3500_3999_UnE_lfw_PTW,I_3500_3999_UnE_lfw_Tot,I_3500_3999_T_LF,I_3500_3999_Notin_LF,I_3500_3999_LF_sta_NS,I_3500_3999_Tot,I_4000more_Emp_WFT,I_4000more_Emp_WPT,I_4000more_Emp_AW,I_4000more_E_T,I_4000more_UnE_lfw_FTW,I_4000more_UnE_lfw_PTW,I_4000more_UnE_lfw_Tot,I_4000more_T_LF,I_4000more_Notin_LF,I_4000more_LF_sta_NS,I_4000more_Tot,Part_inc_sta_Emp_WFT,Part_inc_sta_Emp_WPT,Part_inc_sta_Emp_AW,Part_inc_sta_E_T,Part_inc_sta_UnE_lfw_FTW,Part_inc_sta_UnE_lfw_PTW,Part_inc_sta_UnE_lfw_Tot,Part_inc_sta_T_LF,Part_inc_sta_Notin_LF,Part_inc_sta_LF_sta_NS,Part_inc_sta_Tot,All_inc_NS_Emp_WFT,All_inc_NS_Emp_WPT
311031319,0,0,0,0,0,0,0,0,12,0,15,0,3,0,3,4,0,4,7,0,0,6,0,0,0,0,4,0,3,8,4,0,9,0,3,0,3,3,0,3,8,10,0,20,0,4,0,10,3,3,8,14,24,0,38,7,20,7,32,3,3,4,37,41,0,72,7,24,0,29,7,3,9,40,43,0,81,30,30,3,69,0,0,3,73,23,0,96,50,19,4,71,3,0,3,80,22,0,96,34,17,3,57,0,0,3,60,18,0,76,22,11,4,40,0,0,0,40,16,0,51,16,5,0,23,0,0,0,25,11,0,36,39,5,0,43,0,0,0,43,7,0,54,10,3,3,14,3,0,3,16,0,0,18,5,0,0,5,0,0,0,5,0,0,5,3,0,0,3,0,0,0,3,0,0,3,3,0,0,3,0,0,0,3,0,0,3,34,12,3,48,3,0,3,52,16,0,66,0,0
311041320,0,0,0,0,0,0,0,3,7,0,12,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,3,4,5,5,0,15,0,3,0,8,3,0,3,9,14,0,23,0,13,0,14,4,3,4,19,9,0,27,0,7,0,13,0,4,8,18,13,0,28,5,7,0,15,0,0,0,18,12,0,34,5,17,0,23,0,0,3,30,13,0,41,18,12,0,32,3,0,3,35,6,0,41,19,5,0,19,0,0,0,23,9,0,37,14,10,0,21,0,0,0,21,10,0,28,9,0,0,9,3,0,3,11,0,0,13,16,0,0,16,0,0,0,17,9,0,27,11,4,0,9,0,0,0,9,3,0,18,5,0,0,5,0,0,0,5,0,0,7,4,0,0,3,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,10,10,0,16,3,0,3,18,10,0,33,0,0
311041321,0,0,0,0,6,4,10,7,17,0,23,0,3,0,3,0,0,0,4,4,0,9,0,0,0,0,5,0,3,8,7,0,18,0,8,0,7,6,3,9,15,15,0,36,3,13,3,15,7,9,17,31,24,0,56,8,31,4,41,5,11,14,58,45,0,103,11,43,3,60,4,0,3,63,51,3,121,43,27,0,75,0,0,3,79,32,0,113,55,25,3,84,3,0,3,84,28,0,119,44,16,3,66,0,6,6,67,34,0,95,40,19,4,61,0,0,0,64,10,0,70,16,4,0,17,0,0,0,19,11,0,34,33,3,3,40,0,0,3,41,11,0,50,11,3,0,15,0,0,0,15,0,0,19,6,0,0,9,0,0,0,9,0,0,9,6,0,0,7,0,0,0,7,0,0,7,4,5,0,5,0,0,0,5,0,0,5,23,23,3,48,4,3,3,54,20,0,69,0,0
311041322,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,7,9,0,10,0,0,0,0,0,0,0,0,3,0,6,0,3,0,3,3,0,3,5,11,0,16,3,9,0,11,0,0,0,19,8,0,25,4,8,3,11,0,0,0,11,11,0,23,6,3,0,8,0,0,0,11,18,0,28,13,0,0,11,0,0,0,12,5,0,21,12,0,0,13,0,0,0,13,5,0,18,8,0,0,10,0,0,0,10,0,0,14,12,0,0,14,0,0,0,14,0,0,10,13,0,0,13,0,0,0,13,0,0,14,0,0,0,3,0,0,0,3,0,0,3,3,0,0,3,0,0,0,3,0,0,3,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,7,0,11,0,0,0,11,12,0,23,0,0
311051323,0,0,0,0,0,0,0,5,6,0,9,0,0,0,0,3,0,3,3,0,0,3,0,0,0,0,3,0,3,3,3,0,8,0,0,0,3,0,4,4,7,13,0,13,0,4,4,11,3,0,4,15,9,0,24,8,16,5,25,3,5,4,35,32,0,62,13,21,0,34,0,7,10,43,30,0,73,30,11,0,38,0,3,4,42,19,0,64,26,16,0,47,3,3,4,55,26,0,82,20,4,0,26,0,0,0,27,9,0,31,23,5,0,26,0,0,0,31,7,0,37,19,4,0,16,0,0,0,16,0,0,23,21,3,0,25,0,0,0,25,9,0,33,7,0,0,7,0,0,0,7,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,27,3,0,3,29,13,0,46,0,0
311051324,0,0,0,0,3,0,3,3,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0,0,3,6,7,0,9,3,5,0,6,0,0,0,6,5,0,8,4,3,0,6,0,0,3,8,12,0,15,7,8,0,12,0,0,0,16,11,0,21,7,3,0,13,0,0,0,13,9,0,23,25,6,3,27,0,0,0,27,5,0,36,15,7,0,22,0,0,0,22,4,0,27,8,6,0,19,0,0,0,19,4,0,18,14,3,0,15,0,0,0,15,0,0,21,32,3,0,32,0,0,3,37,4,0,42,9,3,0,10,0,0,0,10,5,0,17,3,0,0,3,0,0,0,3,0,0,3,8,0,0,6,0,0,0,6,0,0,6,7,0,0,7,0,0,0,7,3,0,12,8,10,0,21,0,0,0,21,4,0,24,0,0
311051325,0,0,0,0,0,0,0,3,7,0,9,0,0,0,0,0,0,0,4,0,0,3,0,3,0,3,4,0,5,11,6,0,17,0,4,0,4,0,0,0,4,12,0,13,0,12,3,8,0,0,0,13,17,0,28,6,13,0,16,0,0,0,14,29,0,50,13,16,0,26,3,5,7,37,19,0,58,15,10,0,30,3,0,5,34,17,0,50,34,16,0,55,3,0,4,54,20,0,73,20,10,0,34,0,3,3,37,16,0,54,24,9,3,34,0,0,0,33,12,0,42,9,3,0,11,0,0,0,11,5,0,19,21,6,0,29,0,0,0,29,7,0,37,17,3,0,17,0,0,0,17,8,0,25,3,0,0,3,0,0,0,3,0,0,3,4,0,0,4,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,3,0,0,12,4,0,20,0,0,3,23,6,0,32,0,0
311051326,0,0,0,0,3,0,5,5,7,0,12,0,3,0,3,0,0,0,0,4,0,5,0,0,0,0,3,3,6,6,16,0,26,0,3,0,3,3,0,9,9,15,0,29,0,5,0,8,0,3,8,11,37,0,52,10,15,0,27,3,3,10,35,36,0,73,14,26,0,42,0,0,0,46,40,0,82,28,4,3,43,0,0,0,44,29,0,66,28,6,3,37,4,0,10,42,14,0,60,24,12,0,37,3,0,5,41,26,0,66,27,3,0,31,0,0,3,32,11,0,43,11,4,0,18,4,0,4,24,8,0,28,11,9,0,20,0,0,0,20,9,0,34,14,0,0,15,0,0,0,17,0,0,14,4,4,0,5,0,0,0,5,0,0,5,0,0,0,3,0,0,0,3,3,0,5,0,0,0,0,0,0,0,0,0,0,0,17,13,0,28,0,3,3,32,26,4,60,3,0
311051327,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,4,5,3,0,6,0,4,0,4,0,0,0,4,9,0,6,0,5,0,7,5,0,3,8,8,0,14,0,17,0,16,3,0,6,20,24,0,39,5,14,0,21,0,0,0,22,12,0,34,18,15,0,32,3,0,3,32,14,0,42,23,8,3,37,0,0,0,37,17,0,61,14,5,0,24,0,0,0,24,17,0,36,27,0,0,30,0,0,0,30,7,0,34,21,3,0,25,0,0,0,25,5,0,35,25,3,0,35,0,0,0,35,5,0,40,12,3,0,16,0,0,0,16,5,0,20,6,3,0,10,0,0,0,10,0,0,9,5,0,0,5,0,0,0,5,0,0,5,7,0,0,8,0,0,0,10,0,0,9,12,7,0,22,0,0,3,26,3,0,31,0,3
311051328,0,0,0,0,0,0,0,3,10,0,11,0,3,0,3,0,0,0,3,0,0,3,0,0,0,0,0,3,3,3,6,0,11,0,0,0,0,3,0,3,7,14,0,23,3,8,0,9,6,0,11,18,25,0,47,0,18,0,18,3,3,5,26,30,0,60,9,13,0,26,0,3,3,34,28,0,57,13,12,0,21,0,0,0,26,23,0,43,20,5,3,30,3,0,3,32,20,0,46,10,5,0,17,0,0,0,17,9,0,28,5,0,3,14,0,0,0,14,12,0,25,15,3,0,16,0,0,0,16,8,0,22,12,3,0,14,0,0,0,15,9,0,19,4,0,0,4,0,0,0,4,3,0,6,8,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,0,12,0,0,3,20,13,0,30,0,0
311061329,0,0,0,0,0,0,0,3,7,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,7,0,0,0,0,3,0,0,5,9,0,15,0,7,0,6,0,0,0,6,13,0,19,3,8,0,10,0,3,4,18,12,0,26,3,6,0,15,0,0,0,13,4,0,20,9,12,0,19,0,0,3,21,11,0,30,16,11,0,21,0,3,0,30,17,0,42,11,6,0,18,0,0,0,18,7,0,24,21,3,0,24,0,0,0,26,9,0,31,7,3,0,8,0,0,0,14,3,0,18,12,0,0,13,0,0,0,13,5,0,23,8,0,3,15,0,0,0,12,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3,3,0,0,3,0,0,0,3,0,0,3,10,3,0,17,0,3,3,21,5,0,30,0,0
311061330,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,8,0,6,0,0,0,3,3,3,8,10,11,0,19,3,5,0,8,5,3,9,16,19,0,38,0,0,0,7,7,4,13,18,44,0,59,3,14,3,23,6,0,4,29,61,0,88,9,17,0,22,0,3,5,29,58,0,92,26,12,3,43,5,4,6,56,46,0,101,21,13,0,34,3,3,9,42,36,0,76,14,4,3,20,0,0,0,24,21,0,48,8,5,0,20,0,0,0,20,10,0,29,7,3,0,10,0,0,0,10,3,0,20,11,5,0,15,0,0,0,15,7,0,21,7,5,0,6,0,0,0,6,3,0,15,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,13,17,0,28,5,4,6,36,40,3,73,0,3
311061331,0,0,0,0,3,0,3,6,11,0,11,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,4,3,5,11,10,0,18,0,5,0,5,4,0,5,11,18,0,31,0,0,0,0,6,9,14,14,28,0,46,0,11,0,11,0,0,7,15,38,0,57,5,9,0,13,5,5,7,20,35,0,54,11,8,0,18,0,0,0,19,31,0,52,3,3,0,10,5,0,5,12,21,0,36,4,3,0,9,3,3,7,18,18,0,33,9,4,0,9,0,0,0,12,4,0,21,4,0,0,8,0,0,0,5,8,0,17,3,0,0,7,0,0,0,7,4,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,8,3,3,14,3,3,4,21,12,0,34,0,0
311061332,0,0,0,0,0,0,0,0,10,0,6,0,0,0,0,0,0,0,4,3,0,4,0,3,0,3,3,0,3,11,7,0,15,0,5,0,9,3,6,6,14,3,0,18,0,7,3,16,0,0,4,15,19,0,34,3,22,0,23,3,3,6,26,22,0,50,13,27,0,40,0,3,3,41,24,0,66,15,19,0,38,0,0,0,39,16,0,57,40,23,0,63,3,0,3,69,29,0,94,22,6,3,34,0,0,0,36,14,0,51,25,17,0,44,0,0,0,42,16,0,60,27,3,0,34,0,0,0,34,7,0,44,24,10,4,35,0,0,0,37,4,0,44,10,5,0,17,0,0,0,17,0,0,18,11,3,0,11,0,0,0,11,0,0,13,0,0,0,3,0,0,0,3,4,0,4,9,0,0,9,0,0,0,9,0,0,5,32,6,0,39,0,0,3,40,12,0,53,3,0
311061333,0,0,0,0,0,0,0,0,15,0,10,0,0,0,0,0,0,0,3,4,0,6,0,0,0,0,7,0,7,4,13,0,19,0,4,3,4,0,0,3,8,24,0,34,0,3,0,4,3,7,15,21,36,0,56,4,15,6,24,6,9,11,33,47,0,85,13,23,3,39,4,0,3,43,42,0,85,17,15,6,36,0,3,3,44,39,0,85,19,13,0,40,3,0,4,39,28,0,70,32,6,0,38,0,0,3,41,17,0,61,18,5,0,27,4,0,4,30,12,0,41,14,6,0,20,0,0,0,20,12,0,33,15,3,0,22,0,0,0,22,10,0,35,10,0,0,10,0,0,0,10,3,0,7,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,3,0,3,12,9,0,18,0,3,3,23,23,0,48,4,3
311061334,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,9,0,8,3,0,0,5,0,0,4,4,7,0,15,6,6,0,16,3,3,3,16,13,0,32,8,13,0,26,0,3,4,31,27,0,54,19,5,0,26,0,0,0,28,17,0,43,16,15,0,33,3,0,5,40,11,0,49,28,9,0,38,0,0,0,38,8,0,46,15,10,3,33,0,0,0,33,8,0,42,16,4,0,20,0,0,0,20,4,0,24,26,9,0,36,0,0,0,36,3,0,37,6,0,0,10,0,0,0,10,0,0,13,3,0,0,9,0,0,0,9,3,0,12,3,0,0,3,0,0,0,6,0,0,8,0,0,0,4,0,0,0,4,5,0,4,15,8,3,23,0,0,0,21,8,0,33,0,0
311061335,0,0,0,0,0,0,0,0,8,0,14,0,0,0,0,0,0,3,0,3,0,7,0,0,0,0,3,0,3,3,3,0,5,0,3,0,3,3,0,3,4,3,0,11,0,4,0,4,0,0,0,5,8,0,17,3,3,0,8,0,3,3,7,12,0,14,3,3,0,10,0,0,4,12,0,0,19,6,5,0,10,0,0,0,10,7,0,24,5,5,0,13,0,0,0,13,3,0,13,11,0,0,15,0,0,3,17,8,0,24,6,5,0,15,0,0,0,14,4,0,19,8,0,0,9,0,0,0,9,4,0,13,8,4,0,16,0,0,0,16,6,0,21,7,0,0,11,0,0,0,11,0,0,10,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,0,0,4,10,3,0,14,0,0,0,17,7,3,19,0,0
311061336,0,3,0,3,4,3,6,8,11,0,16,0,0,0,0,7,0,3,3,8,0,8,0,4,0,4,7,7,8,16,27,0,37,0,3,0,3,6,0,12,15,42,0,58,0,8,0,8,16,6,16,29,35,0,64,8,7,0,19,5,14,21,39,67,0,107,18,12,6,41,3,5,6,47,70,3,115,30,14,0,44,5,3,9,48,70,0,115,14,17,4,36,3,0,7,42,49,0,88,24,4,0,33,3,0,7,36,21,0,56,12,4,0,21,0,0,3,21,16,0,33,7,3,0,15,0,0,0,16,7,0,21,16,0,0,18,0,0,0,18,4,0,25,5,3,0,10,0,3,3,13,3,0,16,0,0,0,0,0,0,0,0,0,0,3,6,0,0,6,0,0,0,3,4,0,7,0,0,0,0,0,0,0,0,0,0,0,17,9,0,27,0,3,3,33,36,3,71,3,0
312011337,0,0,0,0,0,0,0,3,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,8,0,3,0,4,0,8,5,11,15,0,23,3,3,0,8,6,0,6,10,14,0,30,4,17,0,21,3,0,8,27,24,0,54,8,13,0,21,6,0,6,25,17,0,38,12,11,0,19,0,0,0,23,23,0,45,12,8,0,21,0,0,0,27,13,0,36,11,9,0,17,3,0,3,17,11,0,31,8,3,0,9,0,0,0,10,0,0,14,9,0,0,9,0,0,0,9,3,0,9,7,0,0,14,0,0,0,14,3,0,10,4,0,0,3,0,0,0,3,0,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,12,3,0,13,6,0,6,16,16,0,35,0,0
312011338,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,0,5,0,0,0,0,0,0,0,4,3,0,6,0,6,0,4,3,0,3,6,10,0,18,0,5,0,10,0,3,7,12,10,0,22,7,3,0,13,0,0,0,13,7,0,19,9,3,0,10,0,0,0,10,3,0,16,5,0,0,7,0,0,0,9,3,0,10,9,7,0,15,0,0,0,15,0,0,14,3,0,0,7,0,0,0,8,4,0,9,7,0,0,10,0,0,0,10,0,0,13,8,0,3,11,0,0,0,14,0,0,11,3,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,3,0,9,0,0,0,9,12,0,18,0,0
312011339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,0,0,0,0,0,6,3,0,0,3,0,0,0,3,4,0,8,7,5,0,11,0,0,0,11,8,0,11,4,3,0,8,0,0,3,12,0,0,13,3,5,0,6,0,0,0,6,0,0,4,3,3,0,8,0,0,0,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,10,0,3,10,0,0,0,10,0,0,13,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
312011340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,4,0,0,0,3,0,0,0,3,4,0,8,0,4,0,4,3,0,3,3,8,0,12,0,0,0,3,0,0,0,4,8,0,13,0,0,0,4,0,0,0,6,8,0,7,5,3,0,9,0,0,0,9,3,0,14,4,3,0,6,0,0,0,6,8,0,14,0,0,0,3,0,0,0,3,3,0,5,4,0,0,4,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,6,0,0,3,0,0
312011341,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,7,0,0,3,3,3,0,13,0,3,0,3,3,0,4,10,7,0,14,0,8,0,8,0,0,3,9,9,0,15,3,4,0,11,0,0,0,10,11,0,22,9,3,0,12,0,0,0,11,8,0,16,8,3,0,15,0,0,0,12,3,0,12,5,6,0,7,0,3,3,15,3,0,12,3,3,0,9,0,0,0,7,3,0,14,7,5,0,13,0,0,0,10,0,0,10,19,3,3,22,0,0,0,22,0,0,22,3,0,0,3,0,0,0,3,3,0,6,5,0,0,7,0,0,0,5,0,0,7,15,0,0,14,0,0,0,14,0,0,14,5,0,0,5,0,0,0,5,0,0,7,17,3,0,15,0,0,0,15,3,0,23,0,0
312021342,0,0,0,0,0,3,3,3,9,0,7,0,3,0,3,0,0,3,3,3,0,6,0,0,0,4,3,3,4,10,9,0,12,0,13,0,10,6,4,13,23,19,0,41,4,11,0,14,8,3,6,17,32,0,51,10,20,3,31,12,7,15,48,37,0,85,16,32,0,52,5,8,11,62,37,0,98,31,21,4,60,6,0,8,64,22,0,90,38,14,0,53,0,0,0,53,22,0,74,32,9,0,35,0,3,3,45,19,0,57,21,3,0,31,3,0,3,35,7,0,36,20,9,0,33,0,0,0,29,4,0,33,25,5,0,33,0,0,0,33,3,0,38,5,0,0,14,0,0,0,14,3,0,18,3,0,0,3,0,0,0,3,0,0,3,3,0,0,3,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,19,12,3,31,0,4,3,37,4,3,48,0,0
312021343,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,4,4,0,0,4,0,4,0,4,0,0,0,3,3,0,6,3,5,0,9,0,4,4,8,3,0,15,0,8,0,8,0,3,5,13,12,0,16,8,3,0,12,0,0,0,12,5,0,17,6,4,0,10,0,0,0,10,3,0,14,8,3,0,10,0,0,0,10,3,0,15,3,0,0,5,0,0,0,5,0,0,6,0,0,0,5,0,0,0,5,0,0,3,3,0,0,3,0,0,0,3,0,0,3,3,3,0,4,0,0,0,4,0,0,5,0,3,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,3,0,0,3,3,5,0,10,0,0,0,8,4,0,17,0,0
312021344,0,4,0,4,0,0,0,4,6,0,13,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,10,0,7,11,4,0,18,0,0,0,7,3,0,6,9,11,0,19,3,10,0,14,0,3,5,14,30,0,48,0,29,0,29,6,7,13,45,33,0,73,5,17,3,29,4,7,8,39,26,0,69,14,24,0,36,0,0,0,39,18,0,53,13,14,0,35,3,3,6,37,12,0,57,25,11,0,33,0,0,0,35,0,0,33,18,8,0,24,0,0,0,24,6,0,31,12,3,0,18,0,0,0,17,3,0,20,30,0,0,28,0,0,0,28,3,0,38,4,0,0,5,0,0,0,5,3,0,7,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,0,0,0,4,0,0,4,6,0,0,6,0,0,0,6,0,0,6,12,6,0,22,7,0,3,25,15,0,40,0,3
312021345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
