SA2_MAINCODE_2016,M_NatPhySci_Occ_Mng,M_NatPhySci_Occ_Pro,M_NatPhySci_Occ_TTW,M_NatPhySci_Occ_CPS,M_NatPhySci_Occ_CA,M_NatPhySci_Occ_Sal,M_NatPhySci_Occ_MOD,M_NatPhySci_Occ_Lab,M_NatPhySci_Occ_IDNS,M_NatPhySci_Total,M_InfoTechn_Occ_Mng,M_InfoTechn_Occ_Pro,M_InfoTechn_Occ_TTW,M_InfoTechn_Occ_CPS,M_InfoTechn_Occ_CA,M_InfoTechn_Occ_Sal,M_InfoTechn_Occ_MOD,M_InfoTechn_Occ_Lab,M_InfoTechn_Occ_IDNS,M_InfoTechn_Total,M_EngRelTech_Occ_Mng,M_EngRelTech_Occ_Pro,M_EngRelTech_Occ_TTW,M_EngRelTech_Occ_CPS,M_EngRelTech_Occ_CA,M_EngRelTech_Occ_Sal,M_EngRelTech_Occ_MOD,M_EngRelTech_Occ_Lab,M_EngRelTech_Occ_IDNS,M_EngRelTech_Total,M_ArchitBuild_Occ_Mng,M_ArchitBuild_Occ_Pro,M_ArchitBuild_Occ_TTW,M_ArchitBuild_Occ_CPS,M_ArchitBuild_Occ_CA,M_ArchitBuild_Occ_Sal,M_ArchitBuild_Occ_MOD,M_ArchitBuild_Occ_Lab,M_ArchitBuild_Occ_IDNS,M_ArchitBuild_Total,M_AgriEnviRelStu_Occ_Mng,M_AgriEnviRelStu_Occ_Pro,M_AgriEnviRelStu_Occ_TTW,M_AgriEnviRelStu_Occ_CPS,M_AgriEnviRelStu_Occ_CA,M_AgriEnviRelStu_Occ_Sal,M_AgriEnviRelStu_Occ_MOD,M_AgriEnviRelStu_Occ_Lab,M_AgriEnviRelStu_Occ_IDNS,M_AgriEnviRelStu_Total,M_Health_Occ_Mng,M_Health_Occ_Pro,M_Health_Occ_TTW,M_Health_Occ_CPS,M_Health_Occ_CA,M_Health_Occ_Sal,M_Health_Occ_MOD,M_Health_Occ_Lab,M_Health_Occ_IDNS,M_Health_Total,M_Educat_Occ_Mng,M_Educat_Occ_Pro,M_Educat_Occ_TTW,M_Educat_Occ_CPS,M_Educat_Occ_CA,M_Educat_Occ_Sal,M_Educat_Occ_MOD,M_Educat_Occ_Lab,M_Educat_Occ_IDNS,M_Educat_Total,M_ManagCom_Occ_Mng,M_ManagCom_Occ_Pro,M_ManagCom_Occ_TTW,M_ManagCom_Occ_CPS,M_ManagCom_Occ_CA,M_ManagCom_Occ_Sal,M_ManagCom_Occ_MOD,M_ManagCom_Occ_Lab,M_ManagCom_Occ_IDNS,M_ManagCom_Total,M_SocietCultu_Occ_Mng,M_SocietCultu_Occ_Pro,M_SocietCultu_Occ_TTW,M_SocietCultu_Occ_CPS,M_SocietCultu_Occ_CA,M_SocietCultu_Occ_Sal,M_SocietCultu_Occ_MOD,M_SocietCultu_Occ_Lab,M_SocietCultu_Occ_IDNS,M_SocietCultu_Total,M_CreatArt_Occ_Mng,M_CreatArt_Occ_Pro,M_CreatArt_Occ_TTW,M_CreatArt_Occ_CPS,M_CreatArt_Occ_CA,M_CreatArt_Occ_Sal,M_CreatArt_Occ_MOD,M_CreatArt_Occ_Lab,M_CreatArt_Occ_IDNS,M_CreatArt_Total,M_FoodHospPersServ_Occ_Mng,M_FoodHospPersServ_Occ_Pro,M_FoodHospPersServ_Occ_TTW,M_FoodHospPersServ_Occ_CPS,M_FoodHospPersServ_Occ_CA,M_FoodHospPersServ_Occ_Sal,M_FoodHospPersServ_Occ_MOD,M_FoodHospPersServ_Occ_Lab,M_FoodHospPersServ_Occ_IDNS,M_FoodHospPersServ_Total,M_MixFieldProg_Occ_Mng,M_MixFieldProg_Occ_Pro,M_MixFieldProg_Occ_TTW,M_MixFieldProg_Occ_CPS,M_MixFieldProg_Occ_CA,M_MixFieldProg_Occ_Sal,M_MixFieldProg_Occ_MOD,M_MixFieldProg_Occ_Lab,M_MixFieldProg_Occ_IDNS,M_MixFieldProg_Total,M_FS_ID_Occ_Mng,M_FS_ID_Occ_Pro,M_FS_ID_Occ_TTW,M_FS_ID_Occ_CPS,M_FS_ID_Occ_CA,M_FS_ID_Occ_Sal,M_FS_ID_Occ_MOD,M_FS_ID_Occ_Lab,M_FS_ID_Occ_IDNS,M_FS_ID_Total,M_FS_NS_Occ_Mng,M_FS_NS_Occ_Pro,M_FS_NS_Occ_TTW,M_FS_NS_Occ_CPS,M_FS_NS_Occ_CA,M_FS_NS_Occ_Sal,M_FS_NS_Occ_MOD,M_FS_NS_Occ_Lab,M_FS_NS_Occ_IDNS,M_FS_NS_Total,M_Tot_Occ_Mng,M_Tot_Occ_Pro,M_Tot_Occ_TTW,M_Tot_Occ_CPS,M_Tot_Occ_CA,M_Tot_Occ_Sal,M_Tot_Occ_MOD,M_Tot_Occ_Lab,M_Tot_Occ_IDNS,M_Total_Total,F_NatPhySci_Occ_Mng,F_NatPhySci_Occ_Pro,F_NatPhySci_Occ_TTW,F_NatPhySci_Occ_CPS,F_NatPhySci_Occ_CA,F_NatPhySci_Occ_Sal,F_NatPhySci_Occ_MOD,F_NatPhySci_Occ_Lab,F_NatPhySci_Occ_IDNS,F_NatPhySci_Total,F_InfoTechn_Occ_Mng,F_InfoTechn_Occ_Pro,F_InfoTechn_Occ_TTW,F_InfoTechn_Occ_CPS,F_InfoTechn_Occ_CA,F_InfoTechn_Occ_Sal,F_InfoTechn_Occ_MOD,F_InfoTechn_Occ_Lab,F_InfoTechn_Occ_IDNS,F_InfoTechn_Total,F_EngRelTech_Occ_Mng,F_EngRelTech_Occ_Pro,F_EngRelTech_Occ_TTW,F_EngRelTech_Occ_CPS,F_EngRelTech_Occ_CA,F_EngRelTech_Occ_Sal,F_EngRelTech_Occ_MOD,F_EngRelTech_Occ_Lab,F_EngRelTech_Occ_IDNS,F_EngRelTech_Total,F_ArchitBuild_Occ_Mng,F_ArchitBuild_Occ_Pro,F_ArchitBuild_Occ_TTW,F_ArchitBuild_Occ_CPS,F_ArchitBuild_Occ_CA,F_ArchitBuild_Occ_Sal,F_ArchitBuild_Occ_MOD,F_ArchitBuild_Occ_Lab,F_ArchitBuild_Occ_IDNS,F_ArchitBuild_Total,F_AgriEnviRelStu_Occ_Mng,F_AgriEnviRelStu_Occ_Pro,F_AgriEnviRelStu_Occ_TTW,F_AgriEnviRelStu_Occ_CPS,F_AgriEnviRelStu_Occ_CA,F_AgriEnviRelStu_Occ_Sal,F_AgriEnviRelStu_Occ_MOD,F_AgriEnviRelStu_Occ_Lab,F_AgriEnviRelStu_Occ_IDNS,F_AgriEnviRelStu_Total
509011234,3,6,0,3,0,0,0,0,0,16,0,0,4,0,0,3,0,0,0,11,30,8,78,8,8,3,27,29,0,192,18,0,33,5,3,3,3,5,0,75,45,6,8,3,0,0,10,19,0,99,5,18,0,4,0,0,0,0,0,29,6,13,0,0,0,0,3,0,0,29,21,0,0,0,3,0,0,3,0,39,6,9,0,19,3,3,3,4,0,50,0,3,4,0,0,0,0,0,0,8,9,0,12,0,0,0,4,8,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,5,3,0,0,3,7,0,34,153,70,155,46,19,13,60,80,8,606,0,5,0,0,4,3,0,6,0,20,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,12,0,6,4,3,0,0,4,0,32
509011235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509021236,3,8,0,0,0,0,0,3,0,15,6,11,3,0,0,0,0,5,0,23,63,24,206,18,13,9,53,40,11,441,16,0,43,3,0,0,12,10,3,92,21,0,6,0,0,0,0,7,0,37,4,10,3,6,0,0,4,3,3,32,4,12,0,0,0,0,0,0,0,21,25,9,10,3,8,3,4,4,0,70,0,10,3,13,0,0,0,4,0,30,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,5,6,0,27,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,3,0,0,10,3,0,18,0,3,3,7,4,0,42,144,87,305,43,31,18,99,96,24,847,0,3,3,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3,3,0,5,4,4,4,0,3,0,23,0,0,3,0,0,0,0,0,0,10,3,3,10,0,5,0,0,3,0,22
509021237,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,44,9,94,5,5,3,22,24,3,209,6,0,16,0,0,0,0,3,0,26,41,4,4,0,0,4,7,10,0,76,0,8,3,0,0,0,0,0,0,6,3,13,0,0,0,0,0,0,0,14,23,8,3,0,0,5,0,3,0,37,3,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,3,3,0,11,3,0,0,11,7,3,30,136,37,137,12,7,14,43,51,6,442,0,3,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,5,3,0,0,10,0,0,3,0,27
509021238,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,6,60,6,97,3,3,0,28,22,4,212,4,0,10,0,0,0,8,3,0,25,45,5,8,0,0,3,8,15,0,83,3,7,0,0,0,0,0,0,0,12,3,9,0,0,0,0,0,0,0,16,21,10,0,4,3,4,7,0,0,48,0,4,0,4,0,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0,3,0,3,3,24,149,45,122,9,3,16,46,53,15,460,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,12,0,0,0,11,3,3,3,0,30
509021239,8,3,4,0,0,0,0,3,0,21,4,0,0,0,0,0,0,7,0,8,82,38,210,12,10,5,72,91,14,543,31,0,69,0,0,3,21,20,5,145,55,4,10,3,0,0,7,23,0,118,3,13,0,3,0,0,5,3,0,26,6,12,0,0,4,0,3,0,0,18,27,8,9,3,3,12,0,9,0,76,7,8,0,14,0,3,3,5,0,37,3,0,0,0,0,0,0,4,0,12,7,3,20,0,0,0,7,5,0,45,0,0,0,0,0,0,0,5,0,5,3,4,3,3,0,0,5,3,0,18,16,0,9,3,0,3,14,26,4,70,263,88,346,34,23,21,142,204,23,1151,6,5,0,0,3,0,0,4,0,25,0,0,0,0,3,0,0,0,0,8,3,0,3,0,3,0,0,6,0,20,0,0,0,0,0,0,0,0,0,4,11,10,7,4,5,3,3,13,0,53
509021240,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,4,50,16,130,5,3,14,40,24,3,281,8,0,28,0,0,0,3,12,0,51,40,8,12,0,0,3,10,11,0,82,0,11,3,0,0,0,0,0,0,14,3,21,0,0,0,0,3,0,0,25,19,8,3,0,3,4,8,0,0,56,3,6,0,9,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,7,3,3,10,3,0,3,3,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,8,0,0,10,0,0,3,9,5,3,28,134,83,191,16,9,24,80,55,6,610,3,8,3,3,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,3,3,5,0,14,0,0,0,0,0,0,0,0,0,4,7,3,3,3,4,0,0,0,0,24
509021241,0,3,0,0,0,0,0,0,0,9,0,0,3,0,0,3,0,0,0,10,52,9,116,4,3,9,42,27,0,262,12,0,13,0,4,5,5,9,0,50,77,6,11,0,0,8,12,10,0,126,0,7,0,0,0,0,0,0,0,12,3,11,0,0,0,0,0,4,0,21,28,4,0,3,3,7,3,0,0,53,3,6,3,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,3,0,17,0,0,0,4,8,0,31,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,12,7,0,12,0,0,0,6,4,0,36,198,53,178,15,13,25,78,74,6,630,8,9,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,3,0,9,0,0,0,3,0,4,0,8,0,17,0,0,0,0,5,0,0,0,0,5,15,7,3,5,4,0,0,11,0,44
509021242,3,8,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,40,7,107,0,0,6,34,15,0,203,7,0,10,0,0,0,3,3,0,27,33,3,14,0,0,0,4,4,0,62,0,8,0,0,0,0,0,0,0,11,4,4,0,0,0,0,3,0,0,10,20,0,4,0,0,3,3,3,0,35,3,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,10,0,5,0,0,0,4,4,5,30,115,32,151,5,6,11,62,33,7,427,0,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,4,0,0,0,18
509021243,0,10,0,0,0,0,0,0,0,14,0,8,4,4,0,0,0,3,0,20,64,23,277,13,24,10,78,57,12,558,17,3,90,10,0,0,8,25,0,158,26,13,8,7,7,3,13,7,0,73,3,31,3,6,4,0,4,3,0,60,5,32,0,3,0,0,3,0,0,46,33,28,5,8,18,11,11,6,0,128,14,14,3,28,3,3,4,10,0,77,0,7,6,3,0,0,3,3,0,21,5,0,18,3,0,3,8,8,0,51,0,0,0,0,0,0,0,0,0,3,0,5,3,7,0,0,3,3,0,22,10,0,20,4,0,3,8,23,4,77,179,167,445,94,56,46,147,150,16,1300,3,10,6,0,5,0,0,0,0,31,0,0,0,0,3,0,0,0,0,8,7,4,6,0,4,0,0,9,0,33,0,0,0,0,3,0,0,0,0,11,6,3,4,4,15,8,3,5,0,53
509021244,0,4,0,0,0,0,0,0,0,7,0,3,3,0,0,0,0,0,0,8,45,13,148,7,11,13,49,23,3,316,10,0,29,0,0,0,3,3,0,51,9,0,6,3,3,0,6,4,0,32,3,11,0,0,0,0,0,0,0,24,3,12,5,4,0,0,0,0,0,22,19,9,5,3,7,3,4,0,3,51,5,5,3,10,0,0,0,0,0,26,3,5,0,0,0,0,0,0,0,12,3,0,11,0,0,0,6,3,0,19,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,6,3,0,6,0,0,0,13,5,4,40,106,77,216,26,23,20,94,48,12,609,3,4,3,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,6,3,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,4,4,0,0,3,3,3,0,0,18
509021245,7,3,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,5,22,18,106,3,9,5,38,26,0,225,9,3,34,5,0,0,8,3,0,56,40,10,9,0,3,5,7,8,0,83,4,10,0,7,0,0,0,0,0,22,5,12,6,3,0,0,3,0,0,31,24,16,9,3,5,7,3,8,0,66,4,9,3,8,3,3,3,5,0,29,7,5,0,0,0,0,0,0,0,11,0,3,7,0,0,0,7,3,0,21,0,0,0,0,0,0,0,0,0,3,0,4,6,0,0,0,0,3,0,12,5,0,7,0,0,0,8,3,0,25,132,89,177,28,28,30,69,58,7,605,0,0,0,5,3,0,0,3,0,14,0,0,0,0,3,0,0,0,0,3,0,0,4,3,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,11,6,4,3,4,3,0,4,0,35
509031246,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,35,3,53,4,4,4,23,19,3,152,9,0,12,0,3,0,3,9,3,37,27,0,11,0,0,0,10,14,0,64,0,6,0,0,0,0,0,0,0,10,0,12,0,3,0,0,0,0,0,17,24,10,0,0,0,0,0,0,0,33,4,0,0,5,0,0,0,3,0,16,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,4,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,3,6,7,3,24,109,27,87,17,14,14,48,56,15,380,6,0,0,0,0,0,0,0,0,6,4,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,5,0,4,4,5,3,0,0,0,22
509031247,0,3,0,0,0,3,0,0,0,10,0,0,4,0,0,0,0,0,0,3,65,6,87,0,3,3,26,31,4,226,20,0,15,0,0,0,6,4,0,40,94,10,8,0,0,9,9,17,0,144,3,3,0,0,0,0,0,0,0,8,3,4,0,0,0,0,0,0,0,6,26,5,3,0,6,0,6,5,0,50,8,3,0,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,7,0,3,0,0,0,8,4,5,24,236,33,126,8,7,10,59,67,12,547,0,3,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,6,0,7,3,0,9,0,37
509031248,4,3,0,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,7,22,20,104,6,0,0,34,9,4,207,3,0,9,0,0,3,11,4,0,22,10,4,0,0,0,0,7,5,0,29,3,8,0,0,0,0,0,3,0,16,3,10,0,7,0,0,3,0,0,21,8,6,10,0,0,0,3,0,0,21,5,3,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,4,0,8,0,0,0,10,3,0,25,58,59,138,18,6,4,78,24,8,394,0,7,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,14
509031249,3,3,0,0,0,0,0,0,0,13,0,0,3,0,0,0,0,0,0,7,16,13,120,4,3,7,24,29,0,212,7,0,39,0,0,3,5,7,0,63,27,9,15,6,3,3,3,8,3,77,5,29,0,3,0,0,0,0,0,40,3,22,4,0,0,0,0,0,0,33,14,19,6,4,3,5,0,4,0,67,5,7,0,17,0,0,0,4,0,35,0,3,0,0,0,0,3,0,0,6,0,0,7,0,0,0,3,5,0,22,0,3,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,4,0,6,3,0,3,0,8,3,34,93,104,204,42,9,30,42,69,10,612,0,3,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,7,0,0,0,3,3,0,3,3,0,12,0,0,0,0,0,0,0,0,0,0,3,12,4,0,6,3,0,5,0,32
509031250,7,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,51,5,90,0,0,0,26,31,3,216,9,0,7,0,0,0,5,7,0,32,88,8,13,0,0,3,10,22,4,149,8,9,4,0,0,0,3,0,0,19,6,13,0,0,0,0,3,0,0,20,28,5,0,3,0,3,6,0,0,48,3,4,0,3,0,0,0,0,0,16,3,0,4,0,0,0,0,0,0,4,0,0,7,0,0,0,3,3,0,9,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,13,0,5,4,0,0,5,0,0,32,216,47,131,15,6,11,53,71,11,562,0,3,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,8,3,6,3,6,3,0,4,0,39
510011262,12,25,8,8,5,3,0,5,0,68,7,7,8,5,3,0,0,4,0,41,88,109,321,37,18,13,62,66,16,745,50,16,167,16,6,6,26,26,6,322,25,21,34,11,11,7,10,18,3,134,20,92,3,17,4,0,4,3,0,143,19,74,8,8,5,4,0,3,3,127,91,41,19,21,25,27,7,14,4,246,23,57,12,67,9,4,4,11,3,195,7,23,17,12,5,5,3,7,4,77,20,3,65,14,3,6,11,16,0,143,0,0,0,0,0,0,0,0,0,3,3,4,6,11,0,0,3,3,0,37,11,3,26,13,3,9,9,17,20,112,386,473,697,238,104,94,146,194,51,2378,11,11,11,7,10,4,0,0,0,61,0,0,0,0,3,0,0,3,0,8,4,9,10,5,4,6,0,7,0,42,0,5,3,3,9,6,0,0,0,27,8,13,9,6,12,10,0,3,3,60
510011263,7,9,0,0,0,0,0,0,0,11,0,0,3,3,3,0,0,0,0,11,18,23,89,25,9,3,17,36,9,213,11,3,29,12,5,3,3,15,3,80,11,12,5,4,0,3,0,22,0,65,3,41,4,7,0,0,0,3,0,55,16,37,0,9,4,0,3,3,0,68,20,0,7,9,0,5,3,7,0,55,6,10,4,32,0,0,0,3,3,58,0,0,3,0,4,3,0,0,0,15,5,0,22,3,3,0,0,4,0,36,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,11,4,0,8,13,5,7,3,10,9,64,92,137,166,115,34,25,34,114,22,741,0,3,0,9,4,0,0,0,0,19,0,0,0,0,3,0,0,0,0,4,0,4,0,0,3,0,0,0,3,15,0,0,0,0,0,0,0,0,0,3,0,0,4,4,0,3,0,10,0,23
510011264,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,3,0,23,3,0,0,0,10,7,45,0,0,11,7,0,0,0,3,0,19,3,4,0,0,0,0,0,7,0,19,0,12,0,9,0,0,0,0,0,27,3,18,0,0,0,0,0,0,0,22,8,3,0,6,0,0,0,3,0,22,9,9,0,12,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,3,4,0,0,3,6,4,25,30,57,39,44,9,0,11,31,11,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3
510011265,3,11,0,0,0,0,0,0,0,17,0,0,0,0,4,0,0,0,0,6,49,50,176,18,7,12,43,42,6,397,13,12,55,6,3,0,12,13,3,122,36,28,12,4,7,0,8,13,0,98,3,20,0,6,0,0,0,4,0,42,3,24,0,0,0,0,3,0,0,32,28,15,3,14,8,7,4,6,0,80,12,29,3,26,9,0,0,4,0,92,0,4,4,7,0,0,0,3,0,19,10,0,30,5,0,3,8,3,0,56,0,0,0,0,0,0,0,0,0,0,5,4,0,3,0,0,0,0,0,16,7,0,20,10,0,3,11,3,7,59,171,194,308,102,36,26,92,97,30,1042,5,15,5,3,3,0,0,0,0,32,0,0,0,0,0,0,0,0,0,3,3,5,3,3,3,0,3,3,0,24,0,0,0,0,0,0,0,0,0,3,9,12,0,0,10,0,0,3,0,38
510011266,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,7,4,15,0,3,0,7,10,3,50,0,3,7,0,0,0,3,3,0,20,7,13,7,0,0,0,0,3,0,23,0,3,0,3,0,0,0,0,0,12,4,14,0,0,0,0,0,0,0,25,9,0,0,3,0,0,0,0,0,14,0,3,0,5,0,0,0,0,0,9,0,5,0,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,3,0,0,0,7,3,14,34,46,35,21,7,5,16,20,3,190,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,10
510021267,7,27,12,0,0,0,8,0,0,56,0,0,3,0,0,0,4,0,0,10,58,124,737,10,17,0,186,52,15,1188,0,4,46,0,3,0,64,14,3,138,5,17,7,0,0,0,30,9,3,78,12,24,4,4,3,0,19,3,0,72,6,12,7,0,3,0,16,4,3,49,16,18,20,7,4,0,50,5,0,123,4,5,7,5,0,0,13,5,0,40,0,0,11,0,0,0,6,3,0,21,3,0,38,0,0,0,30,10,0,92,0,0,0,0,0,0,4,0,0,5,7,9,5,0,3,0,13,3,0,40,0,4,14,0,0,0,11,3,10,48,121,246,916,29,31,0,447,122,39,1952,3,13,3,0,0,0,3,0,0,22,0,0,0,0,0,0,0,0,0,0,3,21,12,0,0,0,12,3,0,49,0,0,3,0,0,0,0,0,0,6,0,3,0,0,0,0,6,0,0,15
510021268,3,9,7,0,0,0,9,0,0,27,0,3,0,0,0,0,0,0,0,9,40,36,373,4,5,0,88,21,4,573,8,0,37,3,0,0,25,13,0,81,0,0,9,0,0,0,3,4,0,18,7,8,3,0,3,0,3,0,0,25,0,12,8,0,3,0,9,0,0,38,12,3,20,7,3,3,16,3,5,73,0,5,4,8,0,3,5,0,0,29,0,3,0,0,3,0,0,0,0,7,4,0,10,0,0,0,11,3,0,31,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,6,6,0,16,3,3,0,12,0,8,45,89,86,487,27,24,7,184,47,20,968,0,6,3,0,0,0,0,0,0,16,0,0,0,0,0,0,0,3,0,3,4,9,7,0,3,0,8,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,9
510021269,3,7,4,0,3,0,0,0,0,18,4,3,0,0,0,0,0,0,0,13,72,92,343,3,24,3,67,30,17,650,16,0,53,0,3,0,19,14,4,103,3,0,4,0,0,0,3,0,0,11,7,25,0,0,6,0,0,0,0,40,9,10,3,0,0,0,0,3,4,26,46,10,15,5,7,6,14,3,0,113,5,13,3,9,3,0,4,3,0,35,5,0,0,0,0,0,0,0,0,6,7,0,18,0,3,0,0,3,0,37,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,4,0,3,14,4,0,10,0,0,6,9,6,7,38,182,158,447,19,54,21,122,66,30,1100,4,3,4,0,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,10,10,13,0,3,0,0,4,0,45,0,0,0,0,5,0,0,0,0,9,0,3,0,0,3,0,0,3,0,12
510021270,0,4,9,0,0,0,5,0,0,13,3,6,3,0,0,4,8,0,0,26,33,54,720,12,24,3,103,64,25,1029,12,4,81,3,7,9,31,33,3,171,4,0,8,0,4,0,14,7,0,33,3,22,3,4,0,0,6,0,0,37,3,33,9,3,0,0,3,4,0,56,21,13,22,5,16,7,14,11,3,106,7,10,3,24,3,3,14,4,0,67,3,0,4,0,0,0,0,0,0,9,4,0,9,0,3,0,4,11,0,33,0,0,0,0,0,0,3,0,0,3,0,3,8,0,0,0,7,0,0,22,0,3,32,3,0,5,21,5,20,99,97,149,900,55,53,31,225,148,55,1715,0,3,4,5,0,0,0,3,0,17,0,0,0,0,0,0,0,3,0,11,0,0,14,3,5,0,8,0,0,36,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,3,0,15
