SA2_MAINCODE_2016,F_GrDi_GrCer_GrDi_Mng,F_GrDi_GrCer_GrDi_Pro,F_GrDi_GrCer_GrDi_TTW,F_GrDi_GrCer_GrDi_CPS,F_GrDi_GrCer_GrDi_CA,F_GrDi_GrCer_GrDi_Sal,F_GrDi_GrCer_GrDi_MOD,F_GrDi_GrCer_GrDi_Lab,F_GrDi_GrCer_GrDi_IDNS,F_GrDi_GrCer_GrDi_Tot,F_GrDi_GrCer_GradCer_Mng,F_GrDi_GrCer_GradCer_Pro,F_GrDi_GrCer_GradCer_TTW,F_GrDi_GrCer_GradCer_CPS,F_GrDi_GrCer_GradCer_CA,F_GrDi_GrCer_GradCer_Sal,F_GrDi_GrCer_GradCer_MOD,F_GrDi_GrCer_GradCer_Lab,F_GrDi_GrCer_GradCer_IDNS,F_GrDi_GrCer_GradCer_Tot,F_BaDe_BaDe_Mng,F_BaDe_BaDe_Pro,F_BaDe_BaDe_TTW,F_BaDe_BaDe_CPS,F_BaDe_BaDe_CA,F_BaDe_BaDe_Sal,F_BaDe_BaDe_MOD,F_BaDe_BaDe_Lab,F_BaDe_BaDe_IDNS,F_BaDe_BaDe_Tot,F_AdvDi_Di_AdvDi_Di_NFD_Mng,F_AdvDi_Di_AdvDi_Di_NFD_Pro,F_AdvDi_Di_AdvDi_Di_NFD_TTW,F_AdvDi_Di_AdvDi_Di_NFD_CPS,F_AdvDi_Di_AdvDi_Di_NFD_CA,F_AdvDi_Di_AdvDi_Di_NFD_Sal,F_AdvDi_Di_AdvDi_Di_NFD_MOD,F_AdvDi_Di_AdvDi_Di_NFD_Lab,F_AdvDi_Di_AdvDi_Di_NFD_IDNS,F_AdvDi_Di_AdvDi_Di_NFD_Tot,F_AdvDi_Di_AdvDi_AsDe_Mng,F_AdvDi_Di_AdvDi_AsDe_Pro,F_AdvDi_Di_AdvDi_AsDe_TTW,F_AdvDi_Di_AdvDi_AsDe_CPS,F_AdvDi_Di_AdvDi_AsDe_CA,F_AdvDi_Di_AdvDi_AsDe_Sal,F_AdvDi_Di_AdvDi_AsDe_MOD,F_AdvDi_Di_AdvDi_AsDe_Lab,F_AdvDi_Di_AdvDi_AsDe_IDNS,F_AdvDi_Di_AdvDi_AsDe_Tot,F_AdvDi_Di_Dip_Mng,F_AdvDi_Di_Dip_Pro,F_AdvDi_Di_Dip_TTW,F_AdvDi_Di_Dip_CPS,F_AdvDi_Di_Dip_CA,F_AdvDi_Di_Dip_Sal,F_AdvDi_Di_Dip_MOD,F_AdvDi_Di_Dip_Lab,F_AdvDi_Di_Dip_IDNS,F_AdvDi_Di_Dip_Tot,F_Cert_CertIII_IV_Mng,F_Cert_CertIII_IV_Pro,F_Cert_CertIII_IV_TTW,F_Cert_CertIII_IV_CPS,F_Cert_CertIII_IV_CA,F_Cert_CertIII_IV_Sal,F_Cert_CertIII_IV_MOD,F_Cert_CertIII_IV_Lab,F_Cert_CertIII_IV_IDNS,F_Cert_CertIII_IV_Tot,F_Cert_CertI_II_Mng,F_Cert_CertI_II_Pro,F_Cert_CertI_II_TTW,F_Cert_CertI_II_CPS,F_Cert_CertI_II_CA,F_Cert_CertI_II_Sal,F_Cert_CertI_II_MOD,F_Cert_CertI_II_Lab,F_Cert_CertI_II_IDNS,F_Cert_CertI_II_Tot,F_Cert_Cert_nfd_Mng,F_Cert_Cert_nfd_Pro,F_Cert_Cert_nfd_TTW,F_Cert_Cert_nfd_CPS,F_Cert_Cert_nfd_CA,F_Cert_Cert_nfd_Sal,F_Cert_Cert_nfd_MOD,F_Cert_Cert_nfd_Lab,F_Cert_Cert_nfd_IDNS,F_Cert_Cert_nfd_Tot,F_LE_ID_Mng,F_LE_ID_Pro,F_LE_ID_TTW,F_LE_ID_CPS,F_LE_ID_CA,F_LE_ID_Sal,F_LE_ID_MOD,F_LE_ID_Lab,F_LE_ID_IDNS,F_LE_ID_Tot,F_LE_NS_Mng,F_LE_NS_Pro,F_LE_NS_TTW,F_LE_NS_CPS,F_LE_NS_CA,F_LE_NS_Sal,F_LE_NS_MOD,F_LE_NS_Lab,F_LE_NS_IDNS,F_LE_NS_Tot,F_Tot_Mng,F_Tot_Pro,F_Tot_TTW,F_Tot_CPS,F_Tot_CA,F_Tot_Sal,F_Tot_MOD,F_Tot_Lab,F_Tot_IDNS,F_Tot_Tot,P_PoDe_PoDe_NFD_Mng,P_PoDe_PoDe_NFD_Pro,P_PoDe_PoDe_NFD_TTW,P_PoDe_PoDe_NFD_CPS,P_PoDe_PoDe_NFD_CA,P_PoDe_PoDe_NFD_Sal,P_PoDe_PoDe_NFD_MOD,P_PoDe_PoDe_NFD_Lab,P_PoDe_PoDe_NFD_IDNS,P_PoDe_PoDe_NFD_Tot,P_PoDe_DoctDe_Mng,P_PoDe_DoctDe_Pro,P_PoDe_DoctDe_TTW,P_PoDe_DoctDe_CPS,P_PoDe_DoctDe_CA,P_PoDe_DoctDe_Sal,P_PoDe_DoctDe_MOD,P_PoDe_DoctDe_Lab,P_PoDe_DoctDe_IDNS,P_PoDe_DoctDe_Tot,P_PoDe_MasDe_Mng,P_PoDe_MasDe_Pro,P_PoDe_MasDe_TTW,P_PoDe_MasDe_CPS,P_PoDe_MasDe_CA,P_PoDe_MasDe_Sal,P_PoDe_MasDe_MOD,P_PoDe_MasDe_Lab,P_PoDe_MasDe_IDNS,P_PoDe_MasDe_Tot,P_GrDiGrCer_GrDiGrCerNFD_Mng,P_GrDiGrCer_GrDiGrCerNFD_Pro,P_GrDiGrCer_GrDiGrCerNFD_TTW,P_GrDiGrCer_GrDiGrCerNFD_CPS,P_GrDiGrCer_GrDiGrCerNFD_CA,P_GrDiGrCer_GrDiGrCerNFD_Sal,P_GrDiGrCer_GrDiGrCerNFD_MOD,P_GrDiGrCer_GrDiGrCerNFD_Lab,P_GrDiGrCer_GrDiGrCerNFD_IDNS,P_GrDiGrCer_GrDiGrCerNFD_Tot,P_GrDi_GrCer_GrDi_Mng,P_GrDi_GrCer_GrDi_Pro,P_GrDi_GrCer_GrDi_TTW,P_GrDi_GrCer_GrDi_CPS,P_GrDi_GrCer_GrDi_CA,P_GrDi_GrCer_GrDi_Sal,P_GrDi_GrCer_GrDi_MOD,P_GrDi_GrCer_GrDi_Lab,P_GrDi_GrCer_GrDi_IDNS,P_GrDi_GrCer_GrDi_Tot,P_GrDi_GrCer_GradCer_Mng,P_GrDi_GrCer_GradCer_Pro,P_GrDi_GrCer_GradCer_TTW,P_GrDi_GrCer_GradCer_CPS,P_GrDi_GrCer_GradCer_CA,P_GrDi_GrCer_GradCer_Sal,P_GrDi_GrCer_GradCer_MOD,P_GrDi_GrCer_GradCer_Lab,P_GrDi_GrCer_GradCer_IDNS,P_GrDi_GrCer_GradCer_Tot,P_BaDe_BaDe_Mng,P_BaDe_BaDe_Pro,P_BaDe_BaDe_TTW,P_BaDe_BaDe_CPS,P_BaDe_BaDe_CA,P_BaDe_BaDe_Sal,P_BaDe_BaDe_MOD,P_BaDe_BaDe_Lab,P_BaDe_BaDe_IDNS,P_BaDe_BaDe_Tot,P_AdvDi_Di_AdvDi_Di_NFD_Mng,P_AdvDi_Di_AdvDi_Di_NFD_Pro,P_AdvDi_Di_AdvDi_Di_NFD_TTW,P_AdvDi_Di_AdvDi_Di_NFD_CPS,P_AdvDi_Di_AdvDi_Di_NFD_CA,P_AdvDi_Di_AdvDi_Di_NFD_Sal,P_AdvDi_Di_AdvDi_Di_NFD_MOD,P_AdvDi_Di_AdvDi_Di_NFD_Lab,P_AdvDi_Di_AdvDi_Di_NFD_IDNS,P_AdvDi_Di_AdvDi_Di_NFD_Tot
125021478,11,47,0,13,10,0,0,0,0,79,4,10,0,0,0,0,0,0,0,14,112,601,28,85,216,59,4,31,16,1149,0,0,0,5,0,0,0,0,0,4,15,55,7,24,60,28,0,11,3,204,36,39,9,71,86,25,5,13,0,289,27,28,35,74,86,33,3,10,5,304,3,4,0,13,17,12,0,3,0,48,4,5,3,12,44,13,4,0,0,95,3,18,0,4,16,3,0,4,3,50,5,10,3,12,19,5,0,4,10,71,278,1068,103,337,657,193,15,77,35,2772,0,12,0,0,0,0,0,0,0,9,15,73,3,0,3,0,0,0,0,95,147,453,42,33,122,38,10,17,10,882,6,15,0,3,0,0,0,0,0,28,22,74,0,14,15,0,0,0,0,129,4,9,0,0,3,0,0,0,0,23,342,1111,122,130,313,132,44,72,37,2307,0,0,0,3,0,0,0,0,0,10
125031479,0,21,0,11,11,0,0,0,0,42,3,6,0,0,3,0,0,0,0,8,38,295,15,65,97,37,7,14,7,572,0,0,0,3,0,0,0,0,0,3,13,25,0,21,43,13,3,5,3,123,20,39,10,85,61,14,0,12,4,241,20,22,34,97,80,29,6,5,4,300,3,0,0,7,13,11,0,8,0,43,3,3,3,17,33,10,3,9,0,82,0,3,3,6,5,6,0,6,0,35,3,4,0,12,16,11,4,11,8,60,113,493,65,330,375,139,31,60,29,1642,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,17,33,136,12,4,25,5,12,9,3,237,3,5,0,0,5,0,0,0,0,12,4,33,0,11,11,3,0,3,0,66,0,9,0,0,3,0,0,0,0,11,109,528,51,88,160,68,43,44,14,1102,0,0,0,6,0,3,0,0,0,8
125031480,7,4,0,3,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3,21,175,15,32,69,23,3,10,8,350,0,0,0,0,0,0,0,0,0,3,7,23,0,28,22,4,0,10,0,86,19,20,5,60,48,15,3,10,3,184,3,20,19,72,63,20,13,10,3,224,0,0,3,0,13,7,0,0,0,23,3,0,0,18,19,3,4,5,3,62,0,0,0,3,3,0,0,0,0,15,0,3,4,8,10,8,3,6,4,54,67,304,49,234,264,82,29,59,28,1112,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,7,16,76,8,7,28,5,7,7,6,160,0,0,0,0,0,0,0,0,0,0,3,11,0,3,3,0,0,3,0,33,0,0,0,0,0,0,0,0,0,3,48,326,50,55,122,39,42,29,20,726,0,0,3,0,0,0,0,0,0,7
125031481,0,21,0,10,11,3,0,0,0,48,0,6,0,0,0,0,0,0,0,5,59,380,20,133,143,75,8,51,15,880,0,0,0,8,0,0,0,0,0,4,8,21,5,33,37,17,3,11,4,144,20,35,20,107,68,34,6,16,11,318,19,18,24,109,68,34,14,23,6,319,0,6,0,4,12,7,0,3,0,40,3,7,7,22,18,9,3,10,0,84,0,8,0,6,12,3,0,7,0,32,0,14,4,12,19,11,3,20,14,93,146,649,86,489,427,225,43,154,44,2259,0,3,0,0,0,0,0,0,0,3,4,23,0,0,0,0,3,3,0,39,73,279,38,58,85,66,29,56,14,689,0,15,0,8,3,3,4,0,0,27,7,28,3,11,9,3,4,0,3,73,3,6,0,0,0,0,0,0,0,13,153,699,128,210,230,136,83,152,26,1828,0,0,0,8,0,0,0,4,0,15
125031482,5,59,4,8,13,0,0,0,0,91,0,14,0,0,0,0,0,0,0,18,149,737,29,100,265,69,7,21,17,1401,0,0,0,3,8,0,0,0,0,12,27,69,11,36,101,23,3,4,6,283,62,83,15,88,154,38,5,12,5,457,48,51,60,136,229,75,10,10,11,629,0,9,3,4,46,16,0,7,0,93,20,8,8,24,69,20,3,4,3,165,7,17,0,5,30,7,0,3,0,69,5,17,3,13,39,21,0,11,3,118,385,1302,141,439,999,277,37,67,58,3695,0,7,0,0,0,0,0,0,0,13,4,32,0,0,0,0,0,0,0,38,134,382,20,21,101,20,10,8,7,697,3,14,0,0,3,0,0,0,0,22,15,75,11,14,22,5,0,0,3,137,5,25,0,0,0,0,0,0,0,30,391,1232,107,132,388,122,50,51,29,2511,0,0,0,4,8,0,0,0,0,15
125031483,3,14,0,13,4,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,27,243,16,43,117,40,6,10,13,515,0,0,0,0,0,0,0,0,0,3,8,23,6,20,44,10,0,4,7,116,14,27,8,91,65,22,3,17,8,248,16,17,26,94,73,15,3,16,11,284,3,4,0,9,12,5,3,4,3,48,3,6,6,19,30,10,0,3,0,76,0,3,0,6,3,3,0,5,0,24,0,7,3,14,13,8,3,9,10,72,90,448,69,329,389,119,21,68,53,1593,0,0,0,0,0,0,0,0,0,3,0,18,0,0,0,0,0,0,0,24,40,180,16,14,45,22,10,10,8,352,0,3,0,0,0,0,0,0,0,5,4,21,0,12,9,3,0,0,3,50,0,3,0,0,0,0,0,0,0,4,105,439,70,90,173,93,46,52,25,1089,0,0,0,0,4,0,0,0,0,11
125031484,3,18,0,8,8,0,0,0,0,37,3,4,0,0,4,0,0,0,0,13,79,332,13,75,130,35,5,23,10,709,0,0,0,0,5,0,0,0,0,5,17,26,3,29,36,13,3,5,0,129,30,54,21,97,100,31,0,12,6,349,32,34,42,117,127,23,4,13,12,398,4,4,3,10,27,6,0,0,0,58,3,8,9,29,48,11,3,13,5,124,3,8,0,7,14,0,0,3,3,40,7,15,3,22,19,4,4,8,15,103,185,619,100,406,531,140,28,89,52,2139,0,3,0,0,0,0,0,0,0,7,0,17,0,0,4,0,0,0,0,21,43,228,11,15,36,29,11,13,0,389,4,7,0,0,3,0,0,0,0,16,3,26,3,8,7,0,3,0,0,61,4,4,0,0,4,0,0,0,0,16,153,531,84,114,224,73,45,66,24,1303,0,0,0,0,5,0,0,0,0,10
125031485,6,32,0,14,0,5,0,0,0,66,0,15,0,0,0,0,0,0,0,20,122,529,39,104,229,93,10,30,15,1175,3,0,0,3,3,0,0,0,0,10,27,53,15,32,70,15,8,3,3,222,37,53,24,146,124,31,5,19,8,445,31,36,45,148,134,50,9,22,7,485,3,0,8,10,23,6,3,12,0,69,15,13,4,31,61,13,0,8,3,148,3,10,3,14,24,4,4,0,5,74,5,7,4,22,36,12,5,18,13,117,289,971,141,550,757,249,56,132,61,3208,8,13,0,0,0,0,0,0,0,20,5,44,3,3,3,0,0,0,0,59,116,372,38,44,86,61,34,38,15,807,3,15,5,0,5,0,3,0,0,32,17,44,0,19,11,8,0,3,0,108,3,18,0,0,0,0,0,0,0,28,273,1011,153,172,360,170,109,91,47,2388,3,0,3,3,3,0,0,0,0,14
125031486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125031487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125041489,10,64,8,3,15,0,0,0,0,104,3,20,0,0,7,0,0,0,0,28,140,718,45,139,251,82,10,43,19,1457,0,0,0,0,0,0,0,0,0,3,27,54,11,35,69,13,4,4,0,229,33,60,17,93,112,38,9,11,3,379,21,50,54,78,113,40,8,29,9,402,9,3,0,6,21,7,0,10,0,47,9,9,6,26,31,14,0,8,0,93,3,24,6,10,23,4,0,0,3,71,9,8,3,11,16,7,0,3,10,61,337,1440,164,453,816,233,39,123,53,3660,0,8,0,3,3,0,0,0,0,19,11,114,0,3,5,0,0,0,0,135,189,757,59,66,245,73,32,40,16,1479,5,25,0,0,3,3,0,3,0,41,23,116,12,6,24,4,9,0,0,194,7,24,0,5,10,0,0,0,0,52,391,1540,195,214,395,175,97,99,39,3155,0,0,6,0,4,0,0,0,0,19
125041490,4,36,0,4,7,0,0,0,0,56,7,9,0,0,0,0,0,0,0,12,63,333,12,37,99,37,0,4,9,582,0,0,0,0,0,0,0,0,0,0,9,33,0,11,43,9,0,0,3,108,20,26,8,27,33,12,0,3,0,127,7,22,6,32,28,6,0,0,3,112,3,3,0,5,11,5,0,0,0,22,3,3,0,9,27,3,0,0,0,49,0,5,0,4,3,0,0,0,0,13,0,3,0,3,6,3,0,0,7,26,156,591,39,130,284,85,7,13,24,1323,0,0,0,0,0,0,0,0,0,0,3,39,0,0,3,0,0,0,0,47,95,240,10,7,41,8,6,0,8,426,3,10,0,0,3,0,0,0,0,12,11,52,5,11,8,0,0,0,0,86,4,5,0,0,0,0,0,0,0,12,172,595,52,67,135,61,14,13,12,1118,0,0,0,0,0,0,0,0,0,0
125041491,3,77,3,3,6,8,0,0,3,102,6,34,0,0,0,0,0,0,0,38,142,874,40,124,255,94,17,36,27,1600,0,3,0,0,0,0,0,0,0,3,13,60,6,32,48,13,0,8,3,179,42,44,11,63,74,33,4,6,0,271,27,25,34,79,97,31,6,16,14,333,3,0,0,7,16,3,0,0,0,35,4,12,5,22,50,11,3,6,0,107,6,30,0,4,15,5,0,0,0,63,4,20,3,8,20,0,0,5,4,69,324,1641,130,387,726,229,37,102,59,3637,5,26,0,0,4,0,3,0,0,41,7,119,6,3,4,0,0,0,0,143,247,988,65,73,257,102,40,33,15,1822,15,25,0,3,9,0,0,0,0,53,11,118,4,6,15,8,0,3,3,166,5,43,0,0,3,0,0,0,0,57,396,1731,155,193,394,168,104,123,50,3315,0,3,0,0,0,0,0,0,0,6
125041492,4,36,3,11,15,3,0,3,0,81,0,12,0,0,4,0,0,0,0,21,131,864,66,226,314,171,56,135,44,2015,0,0,0,0,0,0,0,0,0,9,28,31,17,32,41,17,3,16,4,188,27,49,29,101,86,40,4,23,7,372,19,14,43,74,72,23,10,26,4,286,4,0,3,5,7,9,5,0,0,34,0,3,3,13,17,6,6,11,3,68,9,26,5,15,16,11,6,7,0,94,6,14,3,10,18,11,3,12,8,85,320,1615,195,586,842,405,118,286,96,4471,3,18,4,0,0,0,0,0,0,26,11,78,0,7,0,0,0,0,0,95,317,1405,114,143,463,247,107,127,48,2978,9,57,3,4,12,7,8,6,0,101,13,96,9,18,31,5,6,11,0,186,4,29,0,4,4,0,0,0,0,41,456,2463,310,313,522,363,234,324,94,5089,0,0,0,0,4,3,0,0,0,8
125041493,11,63,5,12,13,0,0,0,0,103,4,17,0,0,3,0,0,0,0,24,100,706,31,97,235,52,13,35,22,1291,0,0,0,0,4,0,0,4,0,10,31,56,5,26,71,14,3,7,3,220,32,63,14,87,92,33,6,18,3,344,26,43,48,107,134,38,7,28,4,428,5,8,0,9,32,7,0,11,0,75,14,12,9,27,55,10,3,9,0,134,3,23,0,4,25,3,0,5,5,69,8,14,0,12,21,4,0,13,11,83,283,1303,139,404,765,186,31,134,52,3300,3,3,0,0,5,0,0,0,0,11,12,72,0,3,0,3,0,0,0,99,157,544,37,55,138,39,35,22,13,1032,6,22,0,0,3,0,3,0,0,31,19,104,9,12,21,6,3,0,0,170,5,30,4,3,3,0,0,0,0,39,273,1256,120,147,355,104,87,95,29,2469,0,3,0,0,7,0,0,3,0,9
125041494,9,46,0,3,7,0,0,0,0,76,0,7,0,4,4,0,0,0,0,12,105,417,13,51,128,30,0,4,7,760,0,0,0,0,3,0,0,0,0,3,10,53,8,19,60,15,0,3,0,173,30,39,8,39,75,18,3,3,3,214,6,24,34,59,78,15,0,8,3,234,0,4,0,6,21,4,0,0,0,35,3,4,3,11,34,8,0,0,0,61,5,10,0,6,10,0,0,0,0,34,3,8,0,3,15,3,0,0,3,34,217,755,65,199,459,106,5,22,28,1853,4,6,0,0,0,0,0,0,0,13,0,38,0,0,0,0,0,0,0,44,87,211,6,8,37,12,0,3,3,380,3,8,0,0,0,0,0,0,0,17,18,64,3,3,14,0,0,0,0,104,3,7,0,4,9,0,0,0,0,20,227,719,50,69,174,57,14,10,21,1354,0,0,0,0,3,0,0,0,0,3
125041588,3,21,0,6,7,0,0,0,0,43,0,6,0,0,0,0,0,0,0,9,37,273,33,72,149,51,17,27,9,670,0,3,0,0,0,0,0,0,0,5,19,28,3,11,37,6,0,8,0,118,10,17,13,41,40,22,9,3,0,154,8,15,18,53,49,10,0,13,4,172,6,0,0,5,6,0,0,3,0,16,3,6,0,8,16,3,0,4,0,44,7,12,8,5,15,0,0,0,0,43,3,11,3,3,13,0,0,8,7,44,113,551,90,249,421,126,36,83,33,1698,5,3,0,0,0,0,0,0,0,8,3,24,0,0,0,0,0,0,0,38,108,418,44,53,154,48,33,22,17,897,4,12,0,3,0,0,0,0,0,27,3,39,7,8,8,0,10,0,0,80,3,9,0,0,3,0,0,0,0,10,136,613,106,96,249,91,59,65,17,1432,0,4,0,0,0,0,0,0,0,10
125041589,0,22,0,3,5,0,0,3,0,44,0,7,0,0,0,0,0,0,0,8,83,441,33,108,163,64,12,49,18,982,0,0,0,0,0,0,0,0,0,3,9,25,3,25,43,13,0,9,0,128,14,20,11,54,37,21,3,5,0,166,9,11,22,64,36,14,6,17,4,186,0,3,3,3,6,6,0,3,0,27,3,5,0,17,20,0,3,0,0,45,4,14,3,8,3,0,0,5,3,43,6,16,5,7,12,3,0,0,6,59,180,847,98,330,450,156,43,111,41,2249,0,4,0,0,0,0,0,0,0,12,7,63,0,0,3,0,0,0,0,73,157,659,51,63,212,62,42,40,23,1313,0,21,0,5,3,3,3,0,0,37,16,55,5,7,18,0,3,8,0,114,0,11,3,0,3,0,0,0,0,20,242,1002,148,154,277,128,104,116,33,2202,0,0,7,0,0,0,0,0,0,8
126011495,17,131,0,10,23,0,0,3,0,182,8,22,0,4,3,3,0,0,0,37,241,1138,70,158,398,121,4,37,30,2204,0,0,0,0,0,0,0,0,0,0,31,97,14,37,94,31,3,10,3,322,26,65,6,67,73,37,0,15,3,296,20,26,33,64,77,30,3,13,3,259,3,0,0,7,18,4,0,3,0,35,10,13,5,17,47,7,0,8,0,109,7,33,3,3,18,4,0,0,0,75,13,24,3,5,17,9,0,4,4,83,534,2328,160,431,963,294,12,95,61,4886,12,19,0,0,6,0,0,0,0,32,30,320,5,7,11,3,0,0,3,382,423,1334,56,61,290,82,14,21,28,2313,15,57,4,0,7,0,0,0,3,90,45,200,4,13,36,6,3,8,3,315,14,41,0,3,6,5,0,0,0,69,677,2417,244,263,602,224,67,116,71,4676,0,0,4,0,0,0,0,0,0,3
126011496,22,105,3,10,20,7,0,0,0,155,4,26,0,0,3,3,0,0,0,35,237,1009,38,100,292,76,3,14,18,1783,0,0,0,3,0,0,0,0,0,3,43,75,12,29,94,19,0,8,4,283,39,46,17,52,77,18,0,0,0,255,29,26,34,65,59,29,3,0,3,248,0,4,0,4,19,7,0,0,0,37,14,12,3,13,39,12,4,3,3,99,7,24,0,6,23,5,0,0,5,67,3,23,4,4,15,3,0,0,14,58,505,1902,122,312,739,198,8,35,43,3855,0,19,0,0,3,0,0,0,0,23,38,207,9,0,3,3,0,0,0,260,349,908,34,32,140,36,7,5,14,1534,9,31,0,0,7,0,0,0,0,51,60,184,12,11,30,7,3,0,0,292,8,33,0,3,3,3,0,0,0,57,655,1917,114,141,409,142,29,52,25,3478,0,0,0,3,0,0,0,0,0,7
126021497,13,81,0,7,22,3,0,4,0,141,3,21,0,3,4,0,0,0,0,31,199,940,53,159,351,127,3,49,18,1899,0,0,0,0,0,0,0,0,0,0,27,73,21,45,83,33,10,14,0,299,30,54,26,78,77,31,4,14,7,312,17,27,42,77,86,25,3,17,5,308,6,5,0,4,20,5,0,6,0,53,11,12,9,20,45,12,0,9,0,107,5,7,3,9,19,3,0,3,0,48,8,18,7,12,9,5,0,8,17,79,436,1815,188,454,881,284,22,116,59,4263,0,9,0,0,4,5,0,0,0,22,31,198,7,4,7,0,0,3,0,243,313,1024,72,55,230,79,16,32,23,1852,16,36,3,0,6,0,0,0,0,65,35,121,3,12,27,7,7,8,7,225,9,30,3,4,3,0,0,0,0,49,558,1829,239,229,517,227,51,104,41,3798,0,0,0,0,0,0,0,0,0,3
126021498,20,72,0,3,15,3,0,0,0,112,12,17,0,0,5,0,0,0,0,32,215,634,26,66,201,57,0,9,10,1227,0,0,0,0,0,0,0,0,0,0,47,57,10,37,72,15,0,3,3,248,39,43,17,38,88,21,3,0,4,254,20,28,45,46,69,25,6,11,3,253,9,3,0,8,17,3,0,0,0,42,6,7,0,15,47,17,0,3,3,95,5,20,0,0,18,0,0,0,3,50,13,7,0,7,10,5,0,0,9,54,474,1202,96,240,589,165,13,29,37,2843,6,16,0,0,0,0,0,0,0,19,16,109,3,0,5,0,0,0,0,137,183,441,5,23,58,24,0,4,4,752,6,13,0,0,0,0,0,0,0,27,35,103,0,6,17,5,0,0,4,172,11,23,0,0,5,0,0,0,0,41,520,1176,73,104,303,110,9,28,31,2350,0,0,0,0,0,0,0,0,0,0
126021499,13,43,3,3,6,3,0,0,3,74,3,16,0,0,0,0,0,0,0,19,148,390,11,44,126,36,0,3,10,760,0,0,0,0,0,0,0,0,0,0,20,44,5,15,46,13,0,0,4,157,17,21,7,11,24,16,0,5,3,105,20,5,20,26,22,10,0,3,0,112,0,3,0,0,8,3,0,0,0,17,8,7,0,3,25,8,0,0,0,53,7,11,0,3,14,0,0,0,0,38,0,12,0,0,9,0,0,0,3,19,318,749,43,115,306,102,3,17,20,1680,6,7,0,0,0,0,0,0,0,15,27,108,0,3,3,0,0,0,0,138,165,278,9,16,46,14,0,0,9,547,0,14,0,0,5,0,0,0,0,25,23,69,3,3,9,5,0,0,3,117,7,17,0,0,0,0,0,0,0,28,407,778,26,58,179,70,5,9,14,1547,0,0,0,0,0,0,0,0,0,4
126021500,13,66,0,11,17,3,0,0,0,111,4,18,0,0,0,0,0,0,0,32,180,872,49,121,308,129,8,33,22,1723,0,0,0,0,0,0,0,0,0,3,35,65,5,32,63,20,6,10,0,234,31,53,19,56,70,28,7,5,3,261,23,30,34,73,65,28,0,3,4,264,3,0,3,8,17,4,0,4,0,36,3,7,8,16,31,17,0,3,0,89,5,18,0,6,13,3,0,3,0,49,7,15,0,7,15,3,0,5,12,57,422,1782,127,364,752,280,21,75,52,3888,3,9,0,0,0,0,0,0,0,16,22,237,3,5,5,0,0,3,0,280,255,1050,36,58,226,93,14,33,14,1783,8,16,0,0,7,3,0,0,0,37,25,107,3,14,19,9,0,3,0,179,9,34,0,0,5,0,0,0,0,51,478,1808,179,197,458,236,50,104,57,3568,0,3,0,0,0,0,0,0,0,8
